return_id,order_id,return_reason,refund_amount
5680.0,68853.0, Wrong Item,697.16
5681.0,81840.0,Late ,376.39
5682.0,98615.0,late,652.82
5683.0,94981.0,LATE  ,131.11
5684.0,, Late,623.5
5685.0,65635.0,Late ,-71.06
5686.0,,DAMAGED,279.31
,62167.0,Damaged,980.36
5688.0,85593.0, LATE ,1144.1
5689.0,,Late ,1880.16
5690.0,79299.0, Damaged,1546.41
5691.0,54868.0, damaged,805.35
5692.0,79683.0, Wrong Item,1116.26
5693.0,76354.0,,
,57085.0,late ,-67.25
5695.0,74688.0,Damaged ,360.26
5696.0,83593.0,wrong item,1719.94
5697.0,87729.0,DAMAGED,1405.36
5698.0,62216.0,Late ,1824.03
5699.0,73739.0,damaged ,1176.27
5700.0,57436.0,Late ,498.95
5701.0,67338.0,WRONG ITEM,1840.79
5702.0,69404.0,late ,1322.27
5703.0,58337.0,LATE ,698.57
,95061.0,DAMAGED,
5705.0,71766.0,Late,1246.35
5706.0,58210.0,WRONG ITEM,1359.26
5707.0,93986.0,Damaged,-97.66
5708.0,99500.0,Late ,209.15
,69748.0,Late ,907.01
5710.0,64483.0,Late,1795.38
5711.0,,wrong item,113.55
5712.0,55762.0,Damaged,85.8
,74649.0,Damaged ,864.4
5714.0,,LATE ,-31.38
5715.0,52624.0,Damaged,1058.17
,95013.0,Damaged,1559.54
5717.0,64821.0,damaged ,1605.05
5718.0,61959.0,Damaged ,627.79
,,LATE  ,1434.48
5720.0,67578.0,LATE  ,1780.5
,65543.0,Damaged ,793.83
5722.0,71022.0,Wrong Item ,364.28
5723.0,,Damaged,712.54
5724.0,61634.0,Late ,468.79
5725.0,85835.0,Damaged,778.17
5726.0,76867.0,Late ,383.04
5727.0,90919.0,damaged,531.5
5728.0,98141.0,DAMAGED,291.91
5729.0,92146.0,Damaged,1708.14
,53006.0,WRONG ITEM,1687.63
5731.0,,Wrong Item ,870.55
,78173.0,Late,771.99
5733.0,79589.0,late,1559.65
5734.0,79163.0, damaged,1962.14
5735.0,80091.0,wrong item,749.6
5736.0,, LATE ,
5737.0,75768.0,LATE  ,620.74
5738.0,,DAMAGED,
5739.0,,LATE  ,1954.07
5740.0,70561.0,Wrong Item ,424.03
5741.0,,wrong item,
5742.0,94643.0, Late,1143.66
5743.0,,DAMAGED,205.5
5744.0,91938.0, Late,958.78
5745.0,,DAMAGED,-20.95
5746.0,84801.0,damaged ,1538.19
5747.0,81022.0,damaged,337.13
5748.0,,Wrong Item ,434.53
5749.0,59239.0,damaged,1686.34
5750.0,98950.0,Wrong Item ,1258.31
5751.0,57229.0,damaged,559.84
5752.0,80006.0, Wrong Item,1382.86
5753.0,97565.0,Late,567.94
5754.0,68906.0,,808.35
5755.0,62624.0, damaged,1337.55
5756.0,,Late ,1685.42
,83492.0,late,1088.65
5758.0,63497.0, LATE ,1230.34
5759.0,84312.0,late ,1449.02
5760.0,98517.0,LATE ,77.43
5761.0,73763.0,Wrong Item,
5762.0,92639.0,DAMAGED,4.12
5763.0,78399.0,LATE  ,1732.0
5764.0,73370.0, Damaged,1122.29
5765.0,,Late ,1779.12
5766.0,, Late,713.29
5767.0,94694.0,damaged ,1062.04
5768.0,, Damaged,173.48
5769.0,,late,
5770.0,88045.0,,1894.88
,63507.0,late,1891.21
5772.0,85804.0,,1965.69
,58015.0,Damaged,634.14
5774.0,84524.0,late,1534.38
5775.0,69137.0,late ,1824.28
5776.0,83557.0, Wrong Item,1221.87
5777.0,69953.0,Damaged,1786.89
5778.0,78090.0, Wrong Item,101.52
5779.0,,Late,646.26
,76811.0, Damaged,1113.69
5781.0,51877.0,LATE ,1823.03
5782.0,61921.0,DAMAGED,345.36
5783.0,84727.0,LATE,458.92
5784.0,65220.0,Late ,1900.09
,76304.0, damaged,1599.24
5786.0,97281.0,,1131.97
5787.0,97038.0, Wrong Item,1282.05
5788.0,72980.0,LATE ,766.71
5789.0,,damaged,1220.53
5790.0,77655.0,damaged,57.94
5791.0,,late ,1664.46
5792.0,74716.0,Damaged ,1025.38
5793.0,,LATE  ,27.42
5794.0,71214.0,late,1476.41
5795.0,79044.0, Wrong Item,1872.1
5796.0,52123.0,WRONG ITEM,187.98
5797.0,77247.0,,61.3
5798.0,51293.0,Late ,1129.85
,,Wrong Item,1915.39
5800.0,58827.0,Late,852.52
5801.0,69717.0,DAMAGED,1697.98
5802.0,90276.0, damaged,1589.47
5803.0,52003.0,Damaged,1331.49
5804.0,81442.0, damaged,1840.77
,71347.0,damaged,1686.87
5806.0,74624.0,WRONG ITEM,1380.29
5807.0,84257.0, damaged,944.32
,76328.0,Late ,1360.99
5809.0,, LATE ,580.44
5810.0,85986.0,damaged ,1858.51
5811.0,63426.0, Wrong Item,1691.39
5812.0,51864.0,Late ,815.47
5813.0,57665.0,DAMAGED,722.84
5814.0,53844.0,Late,8.37
5815.0,83914.0,Late ,1652.8
5816.0,79158.0,DAMAGED,598.18
5817.0,65303.0,damaged,737.76
5818.0,55057.0,damaged ,380.72
5819.0,,wrong item,1359.46
5820.0,81869.0,Late ,1344.84
5821.0,52631.0, LATE ,447.37
5822.0,64045.0,,1489.94
,91980.0, Damaged,1811.29
5824.0,, Damaged,373.27
5825.0,71453.0,Wrong Item ,569.14
5826.0,83349.0,DAMAGED,1475.69
,99930.0,Late ,809.87
5828.0,96865.0, Wrong Item,1004.72
,76054.0,Damaged,888.15
,96346.0, Wrong Item,
5831.0,,LATE ,827.81
5832.0,,damaged,374.74
5833.0,79127.0,Late ,1309.88
5834.0,60335.0,,1276.34
5835.0,71772.0, LATE ,
,92404.0, Damaged,
5837.0,56925.0,DAMAGED,1999.2
5838.0,60873.0,LATE ,1007.89
5839.0,64294.0,,1042.77
5840.0,59963.0,Wrong Item ,1698.0
5841.0,69567.0,Late ,1688.84
5842.0,94044.0,late ,929.71
5843.0,88874.0,Late,1827.24
5844.0,77771.0, Damaged,10.61
5845.0,93694.0,WRONG ITEM,783.44
5846.0,82331.0,late ,1567.45
,89606.0,Late,1933.74
5848.0,96805.0,Wrong Item ,606.43
5849.0,66523.0,DAMAGED,616.9
5850.0,75917.0,Damaged,
5851.0,81803.0, Late,264.46
5852.0,62499.0, damaged,495.86
,62618.0,damaged ,564.36
5854.0,90131.0,Late ,-12.45
5855.0,, damaged,1833.41
5856.0,82235.0,Late,1485.49
,53820.0, LATE ,1739.52
5858.0,75224.0,DAMAGED,1036.11
5859.0,56529.0,late,824.39
5860.0,,damaged,1518.05
5861.0,,Wrong Item,884.85
5862.0,73565.0,Damaged,-98.54
5863.0,,damaged,1746.11
5864.0,72966.0,,1276.25
5865.0,58637.0,late ,422.66
5866.0,84197.0,wrong item,1856.81
5867.0,53219.0, damaged,1254.24
5868.0,73335.0,,955.62
5869.0,,Late ,948.59
,63736.0,Damaged,570.31
5871.0,72854.0,damaged,658.66
5872.0,57108.0,Late ,796.97
5873.0,93577.0,,166.35
5874.0,94600.0,Wrong Item ,303.06
5875.0,75671.0, damaged,234.32
,78810.0,Damaged,1628.0
5877.0,80755.0, damaged,-1.8
5878.0,83504.0,Late ,1273.92
5879.0,94878.0, LATE ,1686.6
5880.0,72629.0,LATE,413.69
5881.0,80200.0,damaged,1263.53
5882.0,72496.0,Late ,1604.28
5883.0,77709.0,,1475.91
5884.0,,LATE  ,0.78
5885.0,,Damaged ,1261.86
,79155.0,Damaged ,1666.0
5887.0,55613.0,,442.28
5888.0,89201.0,,316.71
5889.0,78782.0,LATE,1293.9
5890.0,68210.0,LATE ,1870.76
5891.0,87068.0,late,-16.04
5892.0,,,1208.51
5893.0,93875.0,Wrong Item ,1859.84
5894.0,69037.0,Damaged ,1943.98
5895.0,90371.0,Damaged,1166.26
5896.0,,,1671.82
5897.0,67405.0,late,642.94
5898.0,66948.0, damaged,1378.62
5899.0,95312.0, Late,1178.95
5900.0,, Late,
5901.0,,LATE ,465.42
5902.0,79877.0,Wrong Item ,1862.93
5903.0,,Damaged,
,75048.0,Late ,
5905.0,84429.0,Late ,481.12
5906.0,56793.0,LATE  ,841.8
5907.0,87397.0,Late ,
5908.0,62829.0,DAMAGED,1582.44
5909.0,72685.0,damaged,1031.48
5910.0,,LATE,1551.76
5911.0,69144.0,Damaged ,56.48
5912.0,66083.0,late ,939.05
5913.0,,damaged,1835.26
5914.0,89798.0, Wrong Item,309.05
,65467.0, Wrong Item,1389.73
5916.0,82776.0,wrong item,573.27
5917.0,,late,110.22
5918.0,60286.0, Wrong Item,20.13
5919.0,,DAMAGED,927.1
5920.0,93421.0,Damaged,1600.06
5921.0,72216.0,Late ,
5922.0,75514.0,WRONG ITEM,1344.28
5923.0,65898.0,damaged,843.65
5924.0,61439.0,Damaged,-34.14
5925.0,76526.0,DAMAGED,503.07
5926.0,, Damaged,848.99
,,Damaged,1797.94
5928.0,94730.0, Wrong Item,1797.38
5929.0,88690.0,damaged,771.07
5930.0,68930.0, Late,
5931.0,69243.0, Damaged,869.88
5932.0,82128.0, damaged,481.83
5933.0,92458.0, damaged,1310.61
5934.0,64677.0,LATE ,1375.67
5935.0,,late,1333.08
5936.0,79413.0,,1998.75
5937.0,76920.0,wrong item,1209.04
5938.0,69563.0,LATE,650.58
5939.0,87620.0,Late ,1589.4
5940.0,62506.0, Damaged,76.44
5941.0,99347.0,damaged ,515.02
5942.0,,late ,378.14
5943.0,64492.0,damaged,61.03
5944.0,59169.0,WRONG ITEM,1900.21
5945.0,69947.0, Late,1428.91
5946.0,52358.0,DAMAGED,1707.22
5947.0,,Wrong Item,17.07
5948.0,61932.0,Damaged,71.2
5949.0,,,1187.39
5950.0,80306.0,,1397.52
5951.0,76639.0,LATE  ,1306.57
5952.0,72189.0,Late ,
5953.0,73770.0,Late ,93.54
5954.0,61987.0, damaged,387.52
5955.0,50692.0,damaged,-65.02
5956.0,72968.0,wrong item,1005.32
,96984.0,damaged ,1466.39
5958.0,72780.0,DAMAGED,1299.69
5959.0,74349.0, Late,1096.64
5960.0,83676.0,Damaged ,731.12
5961.0,,damaged,
5962.0,84861.0, damaged,352.23
5963.0,63271.0,Wrong Item ,1399.99
5964.0,,Late,744.69
5965.0,83418.0,Damaged,712.77
5966.0,74205.0, LATE ,34.51
5967.0,69835.0,Late ,1069.71
5968.0,87474.0, Wrong Item,770.38
5969.0,91022.0, Damaged,172.52
5970.0,,LATE  ,
5971.0,52520.0,late ,1533.52
5972.0,66581.0,Late ,1571.99
,57353.0,,371.38
5974.0,82642.0,late,1563.14
5975.0,64856.0, Damaged,1005.56
5976.0,,LATE,1625.9
5977.0,66278.0,late,93.02
5978.0,69469.0,LATE ,
5979.0,71591.0,LATE ,1828.83
5980.0,55583.0,damaged,472.56
5981.0,85110.0,damaged ,1884.12
5982.0,71210.0,LATE  ,1635.91
5983.0,70669.0,DAMAGED,1407.29
5984.0,67714.0,Late ,1557.63
5985.0,97015.0, Damaged,-80.65
5986.0,83341.0,late,
5987.0,68372.0,Damaged,1829.62
5988.0,66706.0,LATE ,1662.2
5989.0,76346.0,LATE ,1233.55
5990.0,50079.0,,563.83
5991.0,,WRONG ITEM,437.55
,68894.0,Late,1254.63
5993.0,,LATE ,1450.3
5994.0,80319.0, damaged,1710.05
5995.0,51293.0,wrong item,1778.74
5996.0,66771.0,DAMAGED,874.15
5997.0,54480.0,LATE,1830.8
5998.0,61601.0,WRONG ITEM,-48.86
5999.0,,damaged,
6000.0,,,1569.84
6001.0,66323.0,DAMAGED,251.02
,92344.0,wrong item,1336.86
6003.0,88550.0,WRONG ITEM,1314.12
6004.0,72878.0,Late,1399.96
6005.0,91492.0,Late,1317.72
6006.0,53905.0,DAMAGED,920.88
6007.0,58502.0,Damaged,1664.14
6008.0,, Damaged,
6009.0,74170.0, Wrong Item,71.89
6010.0,71223.0,wrong item,1968.23
6011.0,86605.0,damaged ,1473.66
6012.0,74064.0,wrong item,1313.8
6013.0,83185.0, LATE ,176.95
6014.0,62457.0,Damaged,780.93
6015.0,,Wrong Item ,662.77
6016.0,94187.0, damaged,161.75
6017.0,,damaged,302.71
6018.0,81526.0,DAMAGED,1450.6
6019.0,85110.0,LATE,1842.39
6020.0,81177.0,damaged,863.04
6021.0,, damaged,1246.95
6022.0,,late,486.27
6023.0,,,231.07
6024.0,88025.0, damaged,1958.18
6025.0,82971.0, Damaged,1385.75
6026.0,,late ,1665.82
6027.0,70518.0,,1552.2
6028.0,88548.0,,766.2
6029.0,96539.0,late ,1317.5
6030.0,,LATE  ,1805.34
6031.0,59485.0,LATE ,395.2
6032.0,,,319.54
6033.0,50244.0, damaged,1535.95
,57471.0,Late ,1429.25
6035.0,70680.0,WRONG ITEM,974.49
6036.0,,LATE  ,1820.67
6037.0,73153.0,,528.72
6038.0,98727.0,DAMAGED,1394.24
6039.0,,WRONG ITEM,-42.01
6040.0,, Damaged,1194.48
,94790.0,Wrong Item ,1290.06
,85110.0,,285.35
6043.0,55991.0,Damaged ,1118.4
6044.0,83692.0, LATE ,
6045.0,,LATE  ,570.84
6046.0,,Late ,146.7
,,Late,1133.04
6048.0,61275.0,,
6049.0,91637.0,Late ,1127.03
6050.0,78701.0,Late ,435.88
6051.0,,Wrong Item,1167.44
,75160.0,Wrong Item ,79.27
6053.0,76511.0,DAMAGED,1492.96
6054.0,85671.0, LATE ,1176.6
,80650.0, Damaged,787.53
,52134.0,Late ,1957.59
6057.0,67818.0,,68.22
6058.0,86806.0,LATE  ,1485.39
6059.0,98804.0,Damaged,698.89
6060.0,,WRONG ITEM,
6061.0,62989.0, Wrong Item,397.18
6062.0,87340.0,damaged,1526.55
6063.0,68822.0,,112.97
6064.0,,Damaged,439.29
6065.0,72237.0,,5.77
6066.0,83991.0,LATE,1569.89
6067.0,,LATE,94.72
6068.0,92770.0,,477.85
6069.0,90892.0,late,
6070.0,62615.0,Late ,
6071.0,,late ,1280.27
,80225.0,WRONG ITEM,1805.91
6073.0,61919.0,Damaged,472.71
6074.0,64502.0,DAMAGED,951.9
6075.0,81059.0,Damaged ,618.73
6076.0,99719.0,late,781.07
6077.0,71288.0,DAMAGED,674.83
6078.0,88673.0,Late ,
6079.0,84239.0, Late,1257.88
6080.0,65203.0,late,621.52
,, LATE ,371.36
6082.0,87460.0,,503.34
6083.0,55171.0,Damaged ,1872.38
6084.0,55005.0,WRONG ITEM,-67.98
6085.0,,wrong item,1647.34
6086.0,52499.0,Damaged ,1870.46
,69478.0,DAMAGED,255.36
6088.0,82077.0,late ,1863.56
6089.0,92011.0,late,1075.69
6090.0,65865.0, Wrong Item,1477.46
6091.0,60554.0,DAMAGED,1749.77
6092.0,74189.0,DAMAGED,1881.67
6093.0,88894.0,damaged ,1954.01
6094.0,61161.0,Wrong Item,1344.79
6095.0,60905.0, damaged,1036.55
6096.0,,,398.4
6097.0,, Late,975.44
,62915.0,damaged,1218.32
6099.0,77324.0, damaged,1555.87
6100.0,,Damaged,1014.11
6101.0,83687.0,,
6102.0,95513.0,Damaged,955.97
6103.0,90878.0,Wrong Item,1510.57
6104.0,,late,1549.95
6105.0,63838.0,,833.79
6106.0,52045.0,LATE ,
6107.0,,wrong item,321.82
6108.0,61818.0, Late,1595.23
6109.0,95132.0,Late,915.14
6110.0,96652.0,Damaged ,1169.95
6111.0,80398.0,WRONG ITEM,218.06
6112.0,,,564.15
6113.0,,Late,1823.73
6114.0,79791.0,WRONG ITEM,1994.33
6115.0,88978.0,Late ,1530.56
6116.0,55598.0,Wrong Item ,1568.75
6117.0,58188.0,late,1725.7
6118.0,69767.0, LATE ,560.14
6119.0,89940.0,Wrong Item ,1915.59
6120.0,64559.0,Damaged,1542.58
6121.0,64938.0,late,324.49
,58362.0,,959.67
,,wrong item,
6124.0,60824.0, Late,261.54
6125.0,85769.0, Late,967.07
6126.0,87040.0,DAMAGED,
6127.0,67483.0,LATE  ,1065.37
6128.0,84402.0, damaged,1265.18
6129.0,68966.0,DAMAGED,560.79
6130.0,62472.0,Damaged,
6131.0,68893.0,DAMAGED,-31.49
6132.0,97343.0,LATE ,
6133.0,87671.0, damaged,451.22
6134.0,75837.0, Wrong Item,1054.24
6135.0,54028.0,DAMAGED,956.85
6136.0,61949.0, LATE ,1111.9
6137.0,96206.0, LATE ,803.77
6138.0,,wrong item,1980.05
6139.0,73772.0, Wrong Item,29.52
6140.0,,Damaged,755.51
6141.0,95721.0,damaged,1815.74
6142.0,,DAMAGED,1454.67
6143.0,79962.0, damaged,1477.34
6144.0,83027.0,Wrong Item,1201.5
6145.0,90584.0,LATE ,
6146.0,52822.0, Damaged,1838.3
6147.0,51651.0, Wrong Item,416.19
6148.0,58957.0,LATE  ,1270.41
6149.0,80412.0,Damaged,1403.93
6150.0,65975.0,late ,
6151.0,61630.0,late ,
6152.0,78611.0,Late ,777.25
6153.0,,LATE,466.45
6154.0,66853.0,damaged ,1500.19
6155.0,53430.0,Late,1156.4
6156.0,50537.0,,1652.94
6157.0,52037.0,,1832.38
6158.0,81674.0,,1539.64
6159.0,84715.0,Damaged,1889.14
6160.0,91436.0,damaged,582.49
6161.0,,,1887.44
6162.0,76823.0,wrong item,1847.84
6163.0,77264.0,Late,740.32
6164.0,83313.0,Damaged,763.03
6165.0,89412.0,,390.29
,52253.0, LATE ,928.18
6167.0,77379.0,damaged ,
6168.0,54132.0, Wrong Item,
6169.0,89090.0,damaged,
6170.0,57872.0,,397.23
6171.0,92662.0,WRONG ITEM,73.27
6172.0,90058.0,Late ,1171.35
6173.0,54116.0, damaged,376.46
6174.0,64135.0,Late ,397.23
,59517.0,WRONG ITEM,1332.19
6176.0,,Late ,273.33
6177.0,56910.0,LATE,
6178.0,,Late ,575.36
6179.0,91558.0,Late ,
6180.0,65699.0,WRONG ITEM,928.67
6181.0,50284.0,Late ,230.8
,65157.0,Damaged ,433.33
6183.0,78268.0, LATE ,382.96
6184.0,68857.0,,1282.61
6185.0,88737.0,Late,812.31
6186.0,,DAMAGED,-57.51
6187.0,,DAMAGED,239.22
6188.0,, Wrong Item,1149.94
6189.0,99411.0,,185.02
6190.0,64347.0, Damaged,
6191.0,60977.0,DAMAGED,1808.44
6192.0,72207.0, Wrong Item,1477.88
6193.0,,Late,362.86
,59575.0,,1692.94
6195.0,,damaged,372.83
6196.0,73426.0,DAMAGED,983.72
6197.0,59317.0,LATE ,1267.43
6198.0,88763.0, Wrong Item,461.99
6199.0,,LATE  ,551.58
6200.0,57168.0,damaged,
6201.0,68501.0,wrong item,1615.32
6202.0,74895.0,late ,1524.29
6203.0,92692.0,Damaged ,401.16
6204.0,,Late ,589.64
6205.0,,LATE  ,862.35
6206.0,67340.0,WRONG ITEM,-24.53
6207.0,,,1042.98
,65378.0,late,849.91
6209.0,83222.0, Late,-54.35
6210.0,58644.0,late,
6211.0,91082.0,late,1648.43
6212.0,, Wrong Item,1195.1
6213.0,,DAMAGED,1069.05
6214.0,99095.0,LATE ,1476.49
6215.0,66427.0,,661.32
,73771.0,DAMAGED,148.33
6217.0,,WRONG ITEM,389.24
,93436.0,LATE  ,636.99
6219.0,80640.0, damaged,961.26
6220.0,56282.0,LATE ,1875.51
6221.0,,,1878.06
6222.0,82711.0,damaged,572.88
6223.0,57078.0,LATE,1869.42
6224.0,62147.0,damaged ,379.9
6225.0,61363.0,LATE  ,1118.37
6226.0,98608.0, Late,236.94
6227.0,,Damaged,735.86
6228.0,76929.0,,1177.74
6229.0,,LATE,1214.17
6230.0,62205.0, Late,1743.35
6231.0,96241.0,Wrong Item ,945.07
6232.0,,Late,992.17
6233.0,67604.0,Damaged,188.32
6234.0,71135.0, damaged,596.32
6235.0,83859.0,LATE ,1002.73
6236.0,79276.0,WRONG ITEM,
6237.0,68273.0, Damaged,59.66
6238.0,71191.0,Damaged ,332.49
6239.0,,,462.16
6240.0,80815.0, Damaged,1637.6
6241.0,53741.0,damaged,1364.73
,75670.0, Damaged,1386.24
6243.0,89055.0, Damaged,413.05
6244.0,59398.0,LATE  ,157.84
6245.0,51300.0,damaged ,518.87
6246.0,63322.0,LATE,141.7
,,LATE,996.09
6248.0,82796.0,Wrong Item ,296.58
6249.0,79702.0,damaged,380.03
6250.0,72678.0,WRONG ITEM,1946.36
6251.0,51176.0,wrong item,1318.57
6252.0,75161.0, Wrong Item,1530.66
6253.0,79962.0,damaged,1376.08
,94099.0,,1662.21
6255.0,91941.0, damaged,
6256.0,,LATE ,940.71
6257.0,87104.0,late ,1861.73
,51776.0,LATE ,208.04
6259.0,, damaged,200.35
6260.0,73974.0,LATE  ,625.42
6261.0,96067.0, Late,1458.51
6262.0,84282.0, LATE ,
6263.0,63760.0,Late,430.9
6264.0,93538.0, Damaged,
6265.0,67570.0, LATE ,
6266.0,, damaged,
6267.0,85622.0,WRONG ITEM,1684.0
6268.0,81001.0,WRONG ITEM,449.65
6269.0,62640.0, LATE ,665.36
,,Late ,1437.22
6271.0,,damaged,879.12
6272.0,,late,-87.43
6273.0,59879.0,Late ,467.55
6274.0,75853.0,damaged,907.23
,,Wrong Item ,1343.95
6276.0,71799.0,damaged ,1821.19
6277.0,60056.0,,1744.11
6278.0,59726.0,Damaged ,217.32
6279.0,82921.0,Late ,1715.73
6280.0,62244.0,,1483.4
6281.0,81961.0,Damaged ,
6282.0,55284.0,DAMAGED,1291.36
6283.0,81595.0,wrong item,1197.67
6284.0,97407.0,Wrong Item,318.66
6285.0,76838.0,Damaged,-28.6
6286.0,91006.0,damaged,1437.34
6287.0,83809.0,Wrong Item,872.38
6288.0,77810.0,Damaged,826.36
6289.0,84910.0,late,517.81
6290.0,99339.0,,
6291.0,67733.0,Late ,1569.52
6292.0,60785.0,Late ,823.37
6293.0,62610.0, LATE ,53.99
,53051.0,damaged ,891.36
6295.0,93669.0, damaged,1637.93
6296.0,70023.0,late,353.58
6297.0,65079.0,Wrong Item ,1199.13
6298.0,60669.0,LATE ,
6299.0,61142.0,Damaged,758.81
6300.0,86244.0,Late ,1207.82
6301.0,50330.0,Late ,1857.46
6302.0,88475.0,LATE ,
6303.0,,,1640.53
6304.0,94263.0,,-47.72
6305.0,62681.0,Wrong Item ,457.48
6306.0,95543.0,Wrong Item,1844.09
6307.0,83204.0,LATE ,1167.7
6308.0,57510.0,LATE ,606.51
6309.0,59286.0,wrong item,133.44
6310.0,91668.0,Wrong Item,1131.21
6311.0,51423.0,LATE,467.32
6312.0,93380.0,,851.17
6313.0,,DAMAGED,101.18
,96747.0,wrong item,
6315.0,53601.0,,330.92
6316.0,83083.0,,650.95
6317.0,90587.0, Damaged,1038.93
6318.0,85988.0,DAMAGED,1431.56
,98290.0,damaged,123.56
6320.0,67699.0, Damaged,516.9
6321.0,70793.0, LATE ,997.92
,68496.0,Late,
6323.0,,Damaged,463.47
6324.0,68138.0,LATE,
,73952.0, Wrong Item,398.26
6326.0,88867.0,Damaged,679.8
6327.0,,damaged,1236.28
6328.0,74402.0,DAMAGED,817.39
6329.0,96094.0,WRONG ITEM,612.79
6330.0,,Late ,
6331.0,,Damaged,1972.96
6332.0,96746.0,Damaged,1777.9
6333.0,51088.0,late ,618.55
6334.0,84069.0,DAMAGED,395.14
6335.0,60224.0,Wrong Item ,1657.12
6336.0,,Late,1596.04
6337.0,,Late,1785.95
6338.0,71405.0,,1368.59
6339.0,,WRONG ITEM,1445.32
,50838.0, Wrong Item,206.12
6341.0,77963.0, Late,386.47
6342.0,, Damaged,978.57
6343.0,63619.0,,393.17
6344.0,93911.0,DAMAGED,1216.8
6345.0,54243.0,late,1082.62
6346.0,90087.0, LATE ,475.26
6347.0,69887.0,Late,1052.47
6348.0,86583.0, Damaged,582.0
,70525.0, damaged,1503.31
6350.0,68758.0,,503.1
6351.0,53451.0,damaged,1413.67
6352.0,61496.0,Wrong Item ,125.63
,81333.0,DAMAGED,1826.55
6354.0,97112.0,DAMAGED,
6355.0,83554.0,WRONG ITEM,1871.56
6356.0,92794.0, Late,1046.14
6357.0,65262.0,late ,681.44
6358.0,68440.0,Wrong Item ,993.99
6359.0,62425.0,Late ,1353.24
6360.0,56009.0,DAMAGED,337.82
6361.0,74796.0,damaged,-14.86
6362.0,89870.0,damaged,1337.25
6363.0,83623.0,wrong item,
6364.0,92522.0,wrong item,
6365.0,,damaged ,1615.55
6366.0,59889.0, Late,905.59
6367.0,54122.0,,864.38
6368.0,,DAMAGED,389.34
6369.0,79098.0,damaged,-11.53
6370.0,77696.0, damaged,1864.89
6371.0,96748.0,,1276.8
6372.0,96509.0,Damaged ,589.71
6373.0,95407.0, Wrong Item,1960.93
6374.0,87127.0,DAMAGED,232.25
6375.0,,Damaged,163.22
6376.0,,Late ,
6377.0,82097.0,LATE ,1173.48
6378.0,65310.0,Damaged ,1775.43
6379.0,,Damaged ,1148.53
6380.0,55773.0,WRONG ITEM,
6381.0,79745.0,Damaged,1091.51
,77767.0,,947.89
,97357.0,late,758.44
6384.0,,DAMAGED,1168.44
,,Late ,1978.11
6386.0,78249.0,WRONG ITEM,160.95
6387.0,98510.0,damaged ,1870.45
6388.0,73156.0,Late ,1724.34
6389.0,61436.0,LATE  ,1018.1
6390.0,74372.0,Late ,637.32
6391.0,88603.0,,1902.08
6392.0,74892.0,damaged,1932.53
6393.0,59934.0,LATE,813.02
6394.0,,late,
6395.0,61274.0, damaged,
6396.0,91577.0,,1169.47
6397.0,,Late,670.61
6398.0,54331.0,Late,1526.32
6399.0,,,765.54
6400.0,69075.0,Damaged ,
6401.0,87618.0,DAMAGED,1106.94
6402.0,65506.0,DAMAGED,1962.98
6403.0,77327.0,LATE,1291.92
,83355.0,LATE ,790.88
6405.0,69458.0,Late ,1334.52
6406.0,91471.0,late,1569.77
6407.0,70287.0,Late ,1659.67
,75755.0, damaged,20.91
6409.0,83149.0, Wrong Item,1146.08
6410.0,55486.0,damaged ,1827.29
6411.0,92405.0,Damaged ,345.2
6412.0,53169.0,Late ,-90.03
6413.0,64307.0,Damaged,1585.29
6414.0,92494.0,LATE ,0.13
6415.0,70173.0,LATE  ,1143.06
6416.0,67030.0, LATE ,1468.89
6417.0,64638.0,damaged,576.88
6418.0,91022.0,DAMAGED,1395.17
6419.0,61611.0,Late ,
6420.0,76158.0,LATE ,1502.59
,52001.0,LATE  ,942.44
6422.0,63052.0,Late ,40.54
6423.0,93959.0,Damaged ,1959.51
6424.0,97864.0,LATE,1512.93
6425.0,84897.0,late ,863.11
6426.0,91827.0,Damaged,911.67
6427.0,58892.0,late ,170.74
,85313.0,,603.08
6429.0,90941.0,,1723.6
6430.0,97098.0, LATE ,1731.45
,,Damaged ,
6432.0,68130.0,DAMAGED,492.03
6433.0,50886.0,Late ,831.75
6434.0,85845.0,Late,229.9
6435.0,90636.0,wrong item,321.33
,90546.0,,1705.64
6437.0,56017.0,wrong item,1199.19
6438.0,,,1664.99
6439.0,57177.0,damaged,824.55
6440.0,88066.0, Wrong Item,
6441.0,94926.0,Wrong Item,852.45
6442.0,93879.0,Late ,1023.33
6443.0,81164.0,late,1537.87
6444.0,86550.0, Late,771.7
6445.0,65929.0,LATE,1895.73
6446.0,60937.0,Wrong Item ,1566.22
6447.0,76771.0,Damaged,726.61
6448.0,96008.0,late,246.15
6449.0,79001.0,damaged,437.35
6450.0,, Damaged,1089.91
6451.0,,late,354.84
,82268.0,Wrong Item ,1666.47
6453.0,82551.0,Damaged,938.34
6454.0,80065.0,,466.93
6455.0,54765.0,damaged,180.16
,93996.0,Damaged,1847.2
6457.0,, damaged,-14.27
6458.0,, damaged,
,66790.0,Damaged ,1173.56
6460.0,51512.0,DAMAGED,1940.78
6461.0,81067.0,Damaged,588.12
6462.0,,Damaged ,134.62
6463.0,,late ,
6464.0,89609.0,WRONG ITEM,1207.49
6465.0,75013.0,Wrong Item,816.61
6466.0,96361.0,,1313.28
6467.0,51788.0,Late,
6468.0,65796.0,Late,1658.41
6469.0,97654.0, Damaged,-32.57
6470.0,, Late,1391.33
