inventory_id,product_id,warehouse_id,stock_level,last_updated
14657.0,6595.0,355.0,4215.0,2023-12-06
14658.0,4470.0,310.0,920.0,2022-11-04
14659.0,,305.0,787.0,2021-07-13
14660.0,2077.0,309.0,2401.0,2021-11-13
14661.0,3396.0,338.0,3427.0,
14662.0,3222.0,376.0,1066.0,2022-01-13
14663.0,3031.0,370.0,4146.0,
14664.0,3085.0,,4689.0,2024-07-09
14665.0,,371.0,4783.0,2021-01-29
14666.0,6438.0,,,2021-07-31
14667.0,2789.0,386.0,3253.0,2025-03-06
14668.0,3285.0,342.0,3871.0,2021-11-07
14669.0,5043.0,347.0,3695.0,
,3257.0,374.0,2370.0,2025-07-13
14671.0,6652.0,385.0,4999.0,2025-10-22
14672.0,3483.0,362.0,1855.0,2024-12-26
14673.0,2895.0,303.0,1795.0,2021-09-07
14674.0,5819.0,350.0,4983.0,
,6353.0,382.0,3064.0,2023-02-19
14676.0,2879.0,,82.0,2021-06-19
14677.0,3832.0,325.0,4870.0,2025-01-12
14678.0,3815.0,305.0,333.0,2023-12-16
14679.0,4684.0,,4565.0,2022-04-25
14680.0,2205.0,347.0,4024.0,2023-02-07
14681.0,3331.0,344.0,,2021-06-02
14682.0,6814.0,349.0,731.0,2025-11-29
14683.0,,361.0,3196.0,
14684.0,4143.0,328.0,1466.0,2023-04-29
14685.0,4726.0,345.0,2864.0,2022-08-24
14686.0,3693.0,,236.0,2022-08-26
14687.0,6491.0,342.0,4473.0,2025-06-28
14688.0,3219.0,354.0,3979.0,2025-01-05
14689.0,5472.0,386.0,3680.0,2022-11-12
14690.0,5746.0,349.0,,2023-07-10
14691.0,4403.0,309.0,1407.0,2024-02-14
14692.0,5060.0,,2574.0,2021-11-26
,4800.0,346.0,2813.0,2023-01-20
14694.0,2865.0,301.0,1762.0,2022-02-01
14695.0,,,2677.0,
14696.0,,313.0,3215.0,2025-05-10
14697.0,3369.0,343.0,317.0,2024-10-29
,6248.0,306.0,4535.0,2025-08-14
14699.0,6290.0,343.0,3836.0,2022-04-08
14700.0,6601.0,333.0,4938.0,2022-04-23
14701.0,5372.0,317.0,3085.0,2021-04-04
14702.0,5323.0,370.0,1273.0,2023-04-22
14703.0,3004.0,320.0,-9.0,2021-02-07
14704.0,2275.0,,595.0,2022-03-04
14705.0,4635.0,343.0,1213.0,2025-04-12
14706.0,2307.0,,133.0,2022-12-30
14707.0,5763.0,338.0,2368.0,2024-07-01
14708.0,,,2662.0,2024-08-22
14709.0,6505.0,,,2021-11-15
14710.0,,372.0,1909.0,2024-11-20
14711.0,,,2635.0,2022-02-02
,,374.0,1697.0,2023-02-24
14713.0,3683.0,347.0,2012.0,2024-02-07
14714.0,5623.0,350.0,1752.0,2022-01-30
14715.0,4125.0,310.0,1861.0,2023-06-14
,4786.0,350.0,3116.0,2024-12-28
14717.0,4696.0,366.0,3932.0,2025-05-29
,,326.0,1435.0,2023-03-13
,3328.0,349.0,2386.0,2024-06-03
,2216.0,317.0,,2025-07-29
14721.0,5747.0,358.0,-67.0,2023-01-27
14722.0,4883.0,357.0,828.0,2021-10-30
14723.0,3654.0,339.0,2768.0,2021-05-27
14724.0,2210.0,399.0,,2023-06-08
14725.0,3595.0,338.0,4183.0,2023-01-28
14726.0,,360.0,,
14727.0,2743.0,362.0,3580.0,2022-01-02
14728.0,5188.0,306.0,,2022-06-29
,4170.0,370.0,2608.0,2025-06-18
14730.0,2406.0,362.0,2156.0,2021-01-23
14731.0,,313.0,547.0,
14732.0,6628.0,356.0,628.0,2024-12-12
14733.0,,307.0,2656.0,2021-03-18
14734.0,5674.0,352.0,4411.0,2025-06-30
14735.0,6704.0,,3007.0,2023-11-07
14736.0,,,1649.0,2024-01-17
,5271.0,,-80.0,2025-06-26
14738.0,6099.0,,,2024-03-09
14739.0,3730.0,328.0,1455.0,2024-03-21
14740.0,6205.0,326.0,4277.0,
14741.0,2705.0,322.0,3320.0,2025-05-28
14742.0,2417.0,341.0,961.0,2022-10-13
,3086.0,,1817.0,2022-05-09
14744.0,,,2598.0,2021-05-22
14745.0,5197.0,360.0,3155.0,2021-01-27
14746.0,5985.0,362.0,875.0,2021-04-10
14747.0,4575.0,384.0,2988.0,2025-04-01
14748.0,6916.0,317.0,435.0,
,5028.0,352.0,1832.0,2021-09-10
14750.0,2511.0,,3583.0,2024-10-12
14751.0,2459.0,,,2024-09-23
14752.0,6081.0,382.0,3176.0,2021-10-05
14753.0,2111.0,356.0,2672.0,2025-09-09
14754.0,2681.0,390.0,278.0,2024-08-03
14755.0,5911.0,376.0,,2023-03-28
14756.0,3417.0,326.0,664.0,2025-11-12
14757.0,4479.0,391.0,2796.0,2024-08-06
14758.0,6380.0,371.0,,2021-01-24
14759.0,6842.0,376.0,877.0,2022-12-11
,,,,2025-05-16
14761.0,6673.0,,2337.0,2021-05-06
14762.0,6146.0,354.0,1602.0,2022-09-13
14763.0,6972.0,,1200.0,2025-11-02
14764.0,6391.0,,,2024-04-08
,3353.0,361.0,4461.0,2025-08-15
14766.0,3883.0,361.0,,2021-04-24
14767.0,2596.0,325.0,3043.0,
14768.0,,374.0,1441.0,2022-04-02
14769.0,,372.0,700.0,2024-05-17
14770.0,4157.0,356.0,1308.0,
14771.0,3525.0,,2068.0,2025-12-01
14772.0,2533.0,,2719.0,
14773.0,,331.0,,2025-09-15
14774.0,,360.0,,2023-08-03
14775.0,3619.0,334.0,1645.0,2024-02-16
14776.0,6716.0,372.0,4464.0,2025-09-04
14777.0,6778.0,373.0,72.0,2024-11-15
14778.0,5145.0,,2179.0,2023-12-26
14779.0,6917.0,301.0,4659.0,2022-05-31
14780.0,,370.0,4475.0,
14781.0,6715.0,330.0,2100.0,2024-06-23
,4787.0,386.0,3209.0,2022-06-12
,3068.0,383.0,1110.0,2021-11-18
14784.0,3251.0,370.0,673.0,2021-12-07
,5918.0,305.0,1519.0,2025-07-22
14786.0,4132.0,311.0,1860.0,2023-06-14
14787.0,4145.0,342.0,1925.0,2021-03-28
14788.0,5251.0,383.0,760.0,2021-03-26
,,,-38.0,2024-10-19
,2560.0,366.0,3283.0,2025-12-30
14791.0,3928.0,300.0,3867.0,2025-02-07
14792.0,,334.0,2733.0,2022-09-06
14793.0,6437.0,308.0,4470.0,2023-09-17
14794.0,5420.0,362.0,2628.0,2025-08-16
14795.0,,333.0,4867.0,2021-10-08
14796.0,5980.0,390.0,4759.0,
,5181.0,331.0,4309.0,2021-09-08
14798.0,,339.0,,2023-02-18
14799.0,2616.0,329.0,,2025-03-07
14800.0,3021.0,372.0,3325.0,2025-04-02
14801.0,3957.0,380.0,1740.0,2022-06-03
14802.0,3629.0,371.0,4740.0,2023-04-21
14803.0,6740.0,387.0,3100.0,2025-10-15
14804.0,3188.0,350.0,3669.0,
14805.0,2390.0,304.0,47.0,2021-01-31
14806.0,4142.0,383.0,1872.0,2024-08-03
14807.0,4668.0,336.0,2303.0,2025-03-12
14808.0,6474.0,345.0,3434.0,2021-03-20
14809.0,6685.0,327.0,3418.0,2024-05-07
14810.0,4207.0,301.0,3904.0,2024-07-17
14811.0,3458.0,335.0,413.0,2021-11-09
14812.0,,348.0,328.0,2024-07-12
14813.0,6261.0,316.0,,2024-01-09
14814.0,5234.0,350.0,659.0,2024-10-23
14815.0,3329.0,320.0,793.0,2024-10-03
14816.0,2911.0,317.0,3433.0,2022-01-26
14817.0,,368.0,1836.0,2025-10-21
14818.0,2760.0,,4221.0,2025-01-01
,4521.0,366.0,2118.0,2022-07-06
14820.0,,311.0,302.0,2021-10-25
14821.0,,316.0,506.0,2025-10-29
14822.0,4242.0,,4779.0,2025-11-19
14823.0,,,2082.0,2023-12-14
14824.0,,315.0,3425.0,2022-10-08
14825.0,3722.0,328.0,1044.0,2022-01-02
14826.0,,376.0,3306.0,2023-02-25
14827.0,,369.0,1833.0,2024-04-15
14828.0,6194.0,,4783.0,
14829.0,,351.0,965.0,2025-06-09
14830.0,3758.0,333.0,2575.0,2023-12-05
,4303.0,,3067.0,2022-03-19
14832.0,2550.0,356.0,51.0,2025-12-07
14833.0,6272.0,364.0,,2021-12-20
14834.0,4360.0,339.0,,2024-07-10
14835.0,5006.0,322.0,,2023-09-01
14836.0,2786.0,366.0,619.0,2021-09-04
14837.0,4605.0,314.0,,2022-10-30
14838.0,4576.0,342.0,2254.0,2023-11-25
14839.0,6274.0,327.0,3025.0,2025-07-23
,6635.0,,2848.0,2021-08-02
,,318.0,1963.0,2021-01-11
,5188.0,379.0,11.0,2023-11-22
14843.0,6260.0,346.0,989.0,2023-01-02
14844.0,,,2657.0,2024-11-30
14845.0,,308.0,2154.0,2021-04-08
14846.0,,303.0,671.0,2024-07-22
14847.0,2957.0,379.0,3681.0,2021-05-01
14848.0,4922.0,393.0,4872.0,2024-09-19
14849.0,5701.0,345.0,4736.0,2024-02-01
14850.0,6910.0,337.0,4761.0,2021-01-20
,6131.0,387.0,277.0,2024-11-13
14852.0,2125.0,349.0,3542.0,2025-12-15
14853.0,5291.0,345.0,3169.0,2021-08-23
14854.0,3420.0,,469.0,2021-12-12
14855.0,,312.0,3129.0,2023-02-09
14856.0,3226.0,372.0,3662.0,
14857.0,2581.0,,3954.0,2021-11-21
14858.0,,355.0,1205.0,2023-05-09
,6198.0,305.0,3085.0,2025-01-27
14860.0,4007.0,395.0,2842.0,2023-09-24
14861.0,,354.0,4098.0,
14862.0,,,,2021-12-23
14863.0,2083.0,320.0,4696.0,2025-05-05
14864.0,4837.0,378.0,1556.0,2021-10-16
14865.0,,,4517.0,2023-09-06
14866.0,4996.0,393.0,3237.0,2022-08-18
14867.0,,345.0,2793.0,2025-06-30
14868.0,4303.0,318.0,1761.0,2023-07-09
14869.0,3230.0,305.0,3358.0,2022-03-27
14870.0,6310.0,398.0,3867.0,2025-02-11
14871.0,5069.0,361.0,1198.0,2021-03-27
14872.0,,391.0,115.0,2024-12-09
14873.0,2064.0,328.0,1100.0,
14874.0,5869.0,369.0,456.0,2024-06-18
14875.0,4743.0,,4098.0,2021-12-23
14876.0,4555.0,347.0,2104.0,2024-01-11
14877.0,5787.0,337.0,,2021-09-05
14878.0,2098.0,386.0,4098.0,2023-01-20
14879.0,3749.0,320.0,1881.0,
14880.0,2738.0,372.0,1494.0,2021-10-06
14881.0,5895.0,311.0,,2024-12-22
14882.0,4862.0,320.0,4646.0,2025-11-03
14883.0,,305.0,4301.0,
14884.0,,348.0,4486.0,
14885.0,4485.0,,959.0,2021-07-27
14886.0,5171.0,360.0,1728.0,2025-01-13
14887.0,3985.0,374.0,3815.0,
14888.0,4612.0,,4538.0,2024-02-23
14889.0,,330.0,4033.0,2021-01-02
14890.0,5951.0,321.0,165.0,2021-04-15
14891.0,4429.0,346.0,2125.0,2021-04-13
14892.0,3784.0,393.0,,2023-09-23
14893.0,5146.0,378.0,2575.0,2025-01-02
14894.0,,,4499.0,
,,310.0,251.0,2021-07-21
14896.0,3525.0,345.0,-94.0,2021-07-11
14897.0,6555.0,311.0,4093.0,2023-06-28
,2523.0,326.0,3350.0,2023-01-26
14899.0,,339.0,2190.0,2022-03-19
14900.0,4517.0,,,2024-03-21
14901.0,,343.0,3742.0,2024-10-21
,2877.0,,4313.0,2022-04-15
14903.0,5888.0,343.0,618.0,2024-12-15
14904.0,4457.0,391.0,2130.0,
14905.0,4898.0,310.0,3615.0,2024-05-31
14906.0,3323.0,326.0,12.0,2025-06-13
14907.0,,328.0,3475.0,2021-06-13
14908.0,2271.0,322.0,994.0,
14909.0,,380.0,3295.0,2025-03-24
14910.0,5400.0,,4309.0,2025-05-26
,5756.0,356.0,3719.0,2022-10-06
14912.0,6268.0,,3429.0,
14913.0,6076.0,358.0,2001.0,2024-12-27
14914.0,5024.0,338.0,765.0,2021-01-03
14915.0,6029.0,370.0,3975.0,2023-03-07
,4852.0,393.0,4693.0,2023-01-30
14917.0,3595.0,,245.0,2024-12-06
14918.0,,381.0,1770.0,2022-03-12
14919.0,5646.0,306.0,3415.0,2022-08-01
14920.0,4396.0,,1565.0,2021-12-30
14921.0,5954.0,,3343.0,2021-07-06
,6590.0,361.0,1806.0,2025-09-07
14923.0,2164.0,358.0,1692.0,
14924.0,,309.0,2137.0,2023-11-30
14925.0,,350.0,,2023-04-09
14926.0,2447.0,342.0,2546.0,2022-11-21
14927.0,5981.0,,,2024-10-31
14928.0,6412.0,399.0,4736.0,2024-03-23
14929.0,5570.0,317.0,1390.0,2025-11-11
,2004.0,320.0,2161.0,2024-01-17
,3299.0,305.0,,2023-09-10
14932.0,,322.0,3514.0,2021-12-16
14933.0,3366.0,344.0,1248.0,2022-10-06
14934.0,5518.0,,1837.0,2024-11-16
14935.0,4743.0,385.0,4568.0,2025-09-18
14936.0,4596.0,343.0,,2021-01-30
14937.0,,332.0,3380.0,2021-05-20
14938.0,2417.0,309.0,,2021-06-10
,,332.0,3828.0,2023-07-03
14940.0,4451.0,378.0,1515.0,2024-02-21
14941.0,2802.0,,4948.0,2022-10-26
14942.0,3437.0,339.0,4327.0,2024-06-10
14943.0,6680.0,388.0,875.0,2023-06-26
14944.0,6332.0,360.0,3669.0,2022-11-25
14945.0,3836.0,309.0,2439.0,2023-09-18
14946.0,5461.0,341.0,1371.0,2023-11-27
,6345.0,318.0,3992.0,2022-06-19
14948.0,4450.0,310.0,1567.0,2022-04-28
14949.0,4116.0,395.0,973.0,2021-06-15
14950.0,5228.0,331.0,4944.0,2025-05-17
14951.0,2531.0,356.0,4753.0,2021-09-09
14952.0,3297.0,,3433.0,2024-09-29
14953.0,6489.0,372.0,2559.0,2025-03-01
14954.0,2788.0,357.0,2368.0,2025-05-30
14955.0,,362.0,4510.0,2023-01-18
14956.0,2843.0,,2476.0,2024-01-07
,5762.0,320.0,1175.0,2022-02-06
,2965.0,,432.0,2024-03-03
14959.0,,312.0,305.0,2024-09-22
14960.0,2526.0,304.0,2974.0,2023-08-08
14961.0,6177.0,,601.0,
14962.0,3564.0,333.0,305.0,2022-12-27
14963.0,5278.0,375.0,1099.0,2021-08-02
,,326.0,3137.0,2022-02-02
14965.0,2974.0,327.0,1420.0,2021-03-19
14966.0,3047.0,,842.0,2024-11-22
14967.0,3516.0,397.0,510.0,2021-01-26
,,313.0,1304.0,2021-06-12
14969.0,,395.0,1800.0,2023-04-23
14970.0,3644.0,,2494.0,2022-02-01
14971.0,5793.0,,,2021-08-31
14972.0,3726.0,304.0,3932.0,2025-06-03
14973.0,5350.0,382.0,4648.0,2021-12-09
14974.0,2306.0,357.0,878.0,2024-01-02
14975.0,6282.0,310.0,895.0,2023-02-21
14976.0,,,3259.0,2025-10-25
14977.0,,354.0,3288.0,2024-03-22
14978.0,4378.0,379.0,3493.0,2025-07-27
14979.0,2294.0,326.0,,2023-09-30
14980.0,2313.0,379.0,3227.0,
14981.0,4579.0,322.0,1013.0,2022-11-19
14982.0,,,2716.0,2024-12-17
14983.0,3940.0,359.0,2081.0,2023-10-03
14984.0,5447.0,360.0,1795.0,2021-10-03
14985.0,,362.0,,2022-06-14
14986.0,4790.0,321.0,4725.0,2025-08-30
14987.0,2941.0,396.0,,2024-01-26
14988.0,2845.0,339.0,4054.0,
14989.0,2688.0,396.0,3965.0,2021-01-07
14990.0,3615.0,354.0,4924.0,2025-10-27
14991.0,6227.0,,2302.0,2025-04-24
14992.0,2871.0,328.0,4342.0,2023-09-13
14993.0,3856.0,,,
14994.0,3780.0,325.0,1352.0,
14995.0,6116.0,368.0,3213.0,2025-02-17
14996.0,3693.0,300.0,2632.0,2025-11-08
14997.0,4566.0,325.0,261.0,2024-05-14
14998.0,3408.0,307.0,1055.0,2024-03-31
,4128.0,396.0,4144.0,
15000.0,5284.0,,4949.0,2021-12-12
15001.0,3334.0,315.0,4267.0,2025-07-07
15002.0,4864.0,349.0,3589.0,2024-08-08
15003.0,,364.0,2545.0,2022-06-02
15004.0,5179.0,312.0,-18.0,2022-04-29
15005.0,4538.0,328.0,510.0,2021-09-05
15006.0,5617.0,347.0,3837.0,2022-11-28
15007.0,2346.0,392.0,356.0,2022-02-07
15008.0,,371.0,2853.0,2021-11-15
15009.0,5033.0,348.0,2425.0,2021-06-21
15010.0,2280.0,352.0,,
,,348.0,2466.0,2022-10-26
15012.0,3970.0,345.0,2088.0,2021-12-27
15013.0,3279.0,378.0,1535.0,
,,332.0,1132.0,
15015.0,2979.0,,4941.0,2023-08-05
15016.0,4316.0,311.0,608.0,2024-05-13
15017.0,3508.0,,4816.0,2024-05-17
15018.0,6550.0,309.0,4013.0,
15019.0,3113.0,,626.0,2021-05-26
15020.0,3256.0,330.0,3691.0,2022-03-27
15021.0,4105.0,339.0,4411.0,2022-08-19
15022.0,2933.0,349.0,2618.0,2025-11-04
15023.0,5000.0,306.0,1666.0,2023-06-03
15024.0,,,1174.0,2024-11-10
15025.0,4548.0,321.0,1480.0,
15026.0,6598.0,337.0,475.0,2022-04-09
15027.0,6802.0,346.0,2458.0,
15028.0,6967.0,,240.0,2023-11-22
15029.0,5962.0,376.0,2438.0,2024-06-22
15030.0,6734.0,314.0,1189.0,2021-01-04
,5745.0,,1254.0,2022-05-09
15032.0,,351.0,3661.0,2022-10-17
15033.0,4693.0,,3280.0,2025-10-14
15034.0,2508.0,,1691.0,2021-09-14
15035.0,,394.0,1353.0,2021-12-06
15036.0,3468.0,,4719.0,
15037.0,3651.0,,3067.0,2025-07-26
15038.0,2693.0,396.0,3300.0,2025-05-09
15039.0,4183.0,356.0,4331.0,2023-09-15
15040.0,6066.0,318.0,4321.0,2021-03-16
15041.0,5937.0,380.0,3844.0,2024-09-27
15042.0,4559.0,335.0,4551.0,2021-02-16
15043.0,2763.0,327.0,,2022-05-14
15044.0,6550.0,,2462.0,2022-02-17
15045.0,3848.0,354.0,2461.0,2022-06-26
15046.0,3484.0,336.0,1714.0,2021-08-04
15047.0,5582.0,387.0,827.0,
15048.0,,378.0,4377.0,2023-10-12
15049.0,4648.0,381.0,,2022-10-11
,,369.0,2551.0,2023-01-07
15051.0,6081.0,348.0,705.0,2025-12-08
15052.0,6333.0,,2316.0,2024-02-05
15053.0,6744.0,331.0,989.0,2025-01-10
15054.0,2892.0,,3111.0,2023-10-11
15055.0,,,,
15056.0,2383.0,384.0,756.0,2025-01-07
15057.0,4193.0,336.0,2362.0,2022-12-04
,,333.0,1278.0,2023-06-03
15059.0,5277.0,,,2024-05-28
,2607.0,,508.0,2022-02-13
15061.0,,356.0,2213.0,2025-10-26
15062.0,4942.0,314.0,4265.0,2023-10-07
,6572.0,347.0,4477.0,2021-09-07
15064.0,,399.0,1415.0,2023-11-04
15065.0,2222.0,361.0,-40.0,2021-11-09
15066.0,6099.0,317.0,90.0,
15067.0,3031.0,,1163.0,2021-03-23
15068.0,6692.0,351.0,3712.0,2021-01-01
15069.0,,378.0,770.0,2025-12-15
15070.0,3068.0,,3760.0,2023-10-19
15071.0,2501.0,387.0,1716.0,2025-09-04
,4239.0,360.0,3071.0,2025-06-01
,3555.0,315.0,1972.0,2024-03-31
15074.0,,393.0,4755.0,2024-07-30
15075.0,2356.0,379.0,4617.0,
15076.0,5191.0,,587.0,2025-04-30
15077.0,2369.0,331.0,4391.0,2022-05-10
15078.0,3774.0,359.0,570.0,2021-06-05
15079.0,4937.0,354.0,4842.0,2024-08-02
15080.0,3839.0,318.0,588.0,2021-08-26
15081.0,2963.0,315.0,355.0,2024-11-07
,6951.0,364.0,2726.0,2024-03-22
15083.0,5130.0,320.0,1564.0,
15084.0,4809.0,383.0,1854.0,2025-10-01
,2529.0,354.0,81.0,2022-05-07
15086.0,,341.0,3741.0,2024-12-09
,2602.0,,554.0,2021-12-22
15088.0,2209.0,390.0,1223.0,2025-03-18
15089.0,,390.0,2225.0,2025-05-05
15090.0,2701.0,312.0,881.0,2025-07-15
15091.0,3188.0,351.0,-97.0,2022-03-09
15092.0,5321.0,,,2024-10-02
15093.0,2948.0,,2705.0,2021-09-22
15094.0,,344.0,2610.0,
15095.0,3065.0,308.0,2375.0,2023-08-22
15096.0,6743.0,316.0,145.0,2022-03-20
15097.0,,307.0,926.0,2024-11-08
15098.0,4809.0,321.0,2677.0,2025-01-19
15099.0,,396.0,1027.0,2025-12-26
15100.0,,375.0,4383.0,2021-11-24
15101.0,5200.0,318.0,1249.0,2023-07-29
15102.0,3178.0,350.0,4154.0,
15103.0,6479.0,306.0,2691.0,2022-02-10
15104.0,,341.0,616.0,2021-12-14
15105.0,,,1369.0,2021-02-16
15106.0,2109.0,399.0,3625.0,2021-08-09
15107.0,,368.0,3534.0,2023-07-13
15108.0,3128.0,362.0,1133.0,2025-11-22
15109.0,6554.0,393.0,4806.0,2022-06-25
15110.0,3746.0,,4274.0,
15111.0,5796.0,,3281.0,2025-05-11
15112.0,2514.0,320.0,3840.0,2024-01-26
,4928.0,356.0,3254.0,2023-07-01
15114.0,3805.0,355.0,833.0,2023-09-11
15115.0,4355.0,337.0,2336.0,2021-08-17
15116.0,2702.0,342.0,2850.0,2023-07-04
15117.0,2991.0,,1866.0,2025-09-12
15118.0,,379.0,258.0,
15119.0,5527.0,310.0,230.0,
15120.0,6420.0,,4944.0,2025-03-06
15121.0,,300.0,,2024-03-03
15122.0,6992.0,321.0,3153.0,2021-11-09
15123.0,5561.0,347.0,3595.0,2025-11-12
15124.0,2467.0,349.0,3439.0,2021-09-21
15125.0,2970.0,381.0,3700.0,2025-12-31
15126.0,2441.0,326.0,,2024-10-24
15127.0,2341.0,326.0,,
15128.0,3156.0,330.0,3379.0,2025-10-31
15129.0,6583.0,,1592.0,
15130.0,,398.0,138.0,2023-10-18
15131.0,6730.0,376.0,,2021-10-09
15132.0,3833.0,,1729.0,2021-06-13
15133.0,3615.0,361.0,,2023-12-11
,2325.0,330.0,4909.0,
15135.0,4777.0,395.0,3016.0,2025-04-07
15136.0,6728.0,394.0,267.0,2025-11-25
15137.0,6074.0,370.0,481.0,2024-06-26
,3595.0,,3415.0,2023-03-05
15139.0,3636.0,390.0,1075.0,2023-08-11
15140.0,,349.0,3223.0,2022-05-17
15141.0,4895.0,383.0,,2022-03-02
15142.0,2419.0,305.0,4800.0,2021-01-27
15143.0,3966.0,351.0,2847.0,2022-05-02
15144.0,6200.0,378.0,1992.0,2025-04-06
15145.0,,,,2025-11-29
15146.0,2879.0,354.0,2838.0,
15147.0,,310.0,2860.0,2025-08-13
,4052.0,329.0,3359.0,
15149.0,3021.0,350.0,1360.0,2021-08-07
15150.0,,342.0,863.0,2024-02-26
15151.0,3437.0,310.0,4033.0,
15152.0,5746.0,303.0,533.0,2024-01-20
15153.0,2409.0,395.0,3454.0,2021-03-07
15154.0,3383.0,386.0,2899.0,2022-10-21
15155.0,6839.0,,265.0,2021-01-14
15156.0,5654.0,378.0,3456.0,2022-10-20
15157.0,5218.0,339.0,1818.0,2025-11-03
15158.0,2244.0,370.0,3865.0,2025-01-19
15159.0,6211.0,379.0,,2023-10-14
15160.0,2323.0,317.0,1973.0,2021-11-18
15161.0,4103.0,352.0,,2023-01-16
15162.0,3850.0,354.0,4857.0,2022-05-05
15163.0,5017.0,311.0,4843.0,2021-08-13
15164.0,4953.0,394.0,,2023-08-28
15165.0,,,4216.0,2022-08-10
15166.0,4277.0,372.0,1168.0,2023-08-10
,2206.0,391.0,1030.0,2025-09-30
15168.0,5394.0,379.0,3691.0,2024-05-06
15169.0,,373.0,,2024-07-09
15170.0,4321.0,,1710.0,2022-04-06
15171.0,,343.0,,2023-12-27
15172.0,,,2810.0,2022-05-30
15173.0,4966.0,311.0,812.0,2021-09-19
15174.0,4960.0,387.0,3720.0,2024-01-30
15175.0,4289.0,347.0,4506.0,2022-08-27
15176.0,3924.0,357.0,389.0,2021-03-17
15177.0,5581.0,360.0,3626.0,2025-06-05
15178.0,4040.0,350.0,280.0,2021-11-17
15179.0,,348.0,141.0,2022-08-16
15180.0,6644.0,357.0,4841.0,2024-06-27
15181.0,3107.0,329.0,4483.0,2023-06-09
15182.0,4154.0,,890.0,2021-01-09
,3702.0,362.0,2043.0,2024-12-01
15184.0,5753.0,,202.0,2024-08-20
15185.0,4988.0,394.0,2971.0,2024-12-02
15186.0,6299.0,300.0,3366.0,2024-07-27
15187.0,4153.0,369.0,4460.0,2025-07-04
15188.0,2050.0,321.0,3499.0,2021-07-07
15189.0,4769.0,380.0,4656.0,2023-11-11
15190.0,,360.0,1901.0,2023-11-29
15191.0,6966.0,,959.0,2023-05-19
15192.0,5368.0,374.0,4098.0,2023-12-31
15193.0,5111.0,385.0,640.0,2025-04-01
15194.0,6872.0,370.0,3233.0,2024-02-10
15195.0,,392.0,3372.0,2022-01-09
15196.0,3027.0,381.0,3170.0,2023-02-06
,,321.0,519.0,2021-10-08
15198.0,,322.0,3542.0,2025-04-11
15199.0,2704.0,399.0,1392.0,2021-08-23
15200.0,2870.0,396.0,1605.0,2022-07-23
15201.0,3139.0,330.0,1656.0,2022-06-26
15202.0,3638.0,342.0,-93.0,2023-12-05
15203.0,3065.0,313.0,1338.0,
15204.0,5892.0,391.0,263.0,2025-08-22
15205.0,3523.0,384.0,4429.0,
15206.0,3063.0,,4925.0,2023-11-25
15207.0,,301.0,882.0,2022-10-04
,2895.0,383.0,2852.0,2022-05-09
15209.0,3613.0,301.0,207.0,2021-09-30
15210.0,4042.0,,,2025-02-15
15211.0,2033.0,316.0,2671.0,2021-03-15
15212.0,4096.0,327.0,1543.0,2022-03-25
,5271.0,321.0,4147.0,2023-11-19
15214.0,2954.0,307.0,2940.0,2022-11-17
15215.0,5567.0,359.0,113.0,
15216.0,,,2766.0,2021-11-08
15217.0,5999.0,309.0,3829.0,2022-03-15
15218.0,4428.0,355.0,3768.0,
15219.0,6813.0,355.0,1515.0,2022-08-14
15220.0,4249.0,329.0,2869.0,
15221.0,2522.0,364.0,2593.0,
15222.0,2302.0,366.0,4871.0,2024-06-21
15223.0,6990.0,370.0,,
15224.0,4532.0,321.0,376.0,2021-03-11
15225.0,4147.0,341.0,-45.0,2022-04-13
15226.0,4146.0,384.0,2415.0,2021-06-01
,2097.0,325.0,1098.0,2021-02-15
15228.0,,388.0,637.0,2021-05-30
15229.0,3151.0,326.0,1437.0,2022-01-16
15230.0,3285.0,355.0,2657.0,2024-03-06
15231.0,3244.0,371.0,17.0,2025-04-22
15232.0,,,2216.0,2025-07-22
15233.0,4139.0,,4795.0,2024-09-09
15234.0,2994.0,342.0,1885.0,
15235.0,3718.0,348.0,4.0,2021-01-30
15236.0,3035.0,,178.0,2023-01-11
15237.0,,,3447.0,2025-02-13
15238.0,4872.0,328.0,4417.0,
15239.0,2741.0,322.0,1570.0,2023-11-08
15240.0,2299.0,307.0,564.0,2023-06-09
15241.0,2014.0,384.0,2743.0,2021-03-31
15242.0,6434.0,346.0,3153.0,2021-05-26
15243.0,3593.0,370.0,,2024-11-13
15244.0,5603.0,396.0,227.0,2025-11-23
15245.0,2515.0,378.0,970.0,2023-02-27
15246.0,5639.0,382.0,4814.0,2021-12-26
15247.0,6268.0,335.0,1860.0,2022-05-24
15248.0,,396.0,1111.0,2022-12-07
,2898.0,331.0,3990.0,
15250.0,6736.0,392.0,4497.0,2021-03-23
15251.0,3051.0,356.0,4146.0,
15252.0,5574.0,374.0,2750.0,2025-10-28
15253.0,2236.0,342.0,1858.0,2024-04-01
15254.0,2816.0,343.0,1946.0,2021-02-07
15255.0,,,1129.0,
15256.0,3035.0,392.0,549.0,2024-09-26
15257.0,,301.0,2375.0,2023-12-19
15258.0,4262.0,398.0,173.0,2024-07-21
15259.0,5129.0,303.0,3959.0,2023-04-26
15260.0,2963.0,,2015.0,2023-12-05
15261.0,3495.0,349.0,1354.0,2022-05-24
15262.0,3744.0,,3462.0,2021-05-13
15263.0,6579.0,,4615.0,2021-11-23
15264.0,,360.0,2889.0,2023-05-11
