order_id,customer_id,product_id,warehouse_id,order_date,quantity,order_status
,10131.0,2347.0,,2021-07-24,129.0,CANCELLED
69160.0,9430.0,5758.0,378.0,2022-08-15,231.0,Pending 
,11936.0,4880.0,388.0,2023-10-16,, delivered
69162.0,9102.0,4300.0,338.0,2024-08-25,192.0,PENDING  
69163.0,11474.0,4259.0,362.0,2021-01-31,554.0,PENDING 
69164.0,10186.0,4328.0,304.0,2024-02-10,477.0,Pending
69165.0,,4884.0,,2025-07-03,771.0, delivered
69166.0,12440.0,4760.0,300.0,2023-05-29,684.0,delivered
,10761.0,2767.0,325.0,2023-12-20,8.0,Cancelled
69168.0,11974.0,5125.0,314.0,2025-10-24,876.0,Cancelled 
,11080.0,4258.0,376.0,2021-11-03,871.0,pending
69170.0,9323.0,,388.0,2021-06-28,,PENDING 
69171.0,9460.0,5503.0,351.0,2023-06-29,52.0,Delivered 
,12496.0,3326.0,,2024-10-25,768.0,
69173.0,12816.0,2744.0,386.0,2023-12-01,185.0,Pending 
69174.0,,3491.0,375.0,,647.0,Delivered 
69175.0,9666.0,5512.0,395.0,2025-08-12,637.0,PENDING 
69176.0,11028.0,5637.0,,2023-05-18,998.0,Pending
69177.0,10833.0,6751.0,304.0,2024-09-23,844.0,
69178.0,9304.0,2605.0,308.0,2024-06-15,31.0, Delivered
,9607.0,2931.0,311.0,2022-08-26,982.0,Cancelled
69180.0,12927.0,6157.0,309.0,2021-05-16,301.0,cancelled
69181.0,9846.0,2690.0,396.0,2021-06-28,606.0,DELIVERED
69182.0,,4537.0,308.0,2023-03-26,205.0,Delivered
69183.0,11031.0,6984.0,381.0,2022-07-24,579.0,PENDING 
69184.0,9028.0,6343.0,333.0,2024-01-28,41.0,Cancelled 
,9353.0,,,2023-02-13,-2.0,Cancelled 
,,5814.0,,2023-02-22,749.0,
69187.0,11151.0,,390.0,2022-06-10,689.0,pending 
,10629.0,5975.0,,2025-08-06,290.0,DELIVERED
,12165.0,,379.0,2022-03-11,570.0,
69190.0,11521.0,,,2022-11-18,420.0, delivered
69191.0,9434.0,5200.0,373.0,,502.0, Delivered
69192.0,12364.0,5724.0,,,997.0,cancelled
,12218.0,3598.0,378.0,,635.0,DELIVERED
69194.0,,2657.0,,2025-10-25,735.0,pending 
69195.0,,3684.0,303.0,2022-08-13,64.0, Cancelled
69196.0,11907.0,6947.0,381.0,2024-07-28,937.0,delivered
69197.0,11453.0,,310.0,2025-09-13,518.0,PENDING
,9115.0,5789.0,,2023-05-19,769.0,PENDING
,,5672.0,,2021-05-02,-18.0,
69200.0,11867.0,6824.0,350.0,2025-11-11,750.0,delivered
69201.0,10255.0,2108.0,364.0,2024-12-13,222.0,CANCELLED
69202.0,12193.0,3784.0,351.0,2024-07-10,, delivered
69203.0,9054.0,,317.0,2024-04-23,22.0,delivered 
,,5115.0,376.0,2021-03-02,689.0,cancelled
69205.0,9201.0,6965.0,,2025-12-01,580.0,CANCELLED
69206.0,,2105.0,342.0,,212.0,
69207.0,9194.0,,332.0,2024-08-18,487.0, Delivered
69208.0,11300.0,3860.0,380.0,2023-05-20,784.0,Delivered
69209.0,10176.0,5643.0,325.0,,,
69210.0,,5510.0,,2022-01-11,419.0,DELIVERED
69211.0,9259.0,4941.0,,2024-09-14,530.0, Cancelled
69212.0,12962.0,3415.0,346.0,2021-10-23,895.0,cancelled
69213.0,12249.0,5721.0,364.0,2023-04-02,812.0,Cancelled 
69214.0,11497.0,6139.0,358.0,2024-09-18,142.0,delivered
69215.0,12838.0,4438.0,355.0,2025-01-24,278.0,DELIVERED
69216.0,10994.0,3369.0,392.0,2021-08-10,965.0, PENDING 
,10859.0,6001.0,,2023-11-12,0.0,Delivered
69218.0,9747.0,5466.0,,2025-02-08,-11.0,PENDING 
,10934.0,,380.0,2023-07-12,24.0,Pending
69220.0,10565.0,2850.0,,2022-07-12,584.0,Pending 
,9261.0,3708.0,322.0,2022-04-07,-18.0,pending 
69222.0,12933.0,5625.0,,2021-03-20,22.0,pending 
69223.0,12133.0,4735.0,378.0,2021-01-22,159.0,PENDING
,,4267.0,356.0,2024-10-25,276.0,
69225.0,9561.0,5623.0,327.0,2023-02-01,356.0,pending
69226.0,10398.0,2070.0,364.0,2023-02-19,86.0,
69227.0,10561.0,,300.0,,916.0,Pending
69228.0,11217.0,,372.0,,696.0,PENDING  
69229.0,9545.0,4816.0,349.0,2023-07-20,756.0, Delivered
69230.0,10599.0,5990.0,333.0,2024-03-14,409.0,Delivered
69231.0,10373.0,6466.0,,2022-06-29,891.0,delivered
69232.0,10451.0,4633.0,321.0,2022-12-16,615.0, Delivered
69233.0,,,322.0,2025-03-16,92.0,delivered
69234.0,9341.0,4100.0,329.0,2023-02-25,356.0,PENDING 
69235.0,10444.0,6369.0,357.0,2025-09-22,, Cancelled
69236.0,12229.0,6107.0,,2021-08-29,647.0,DELIVERED
,,3706.0,318.0,2024-06-03,263.0, Pending
69238.0,9495.0,5839.0,308.0,2024-05-16,310.0,DELIVERED
69239.0,9171.0,4657.0,349.0,2021-09-13,215.0,Delivered
69240.0,10003.0,5646.0,370.0,2022-10-29,841.0,delivered
,9984.0,4219.0,357.0,2022-07-28,630.0,
69242.0,9277.0,,309.0,2025-10-25,264.0,Delivered 
69243.0,11832.0,4603.0,387.0,,,delivered 
69244.0,11865.0,3551.0,330.0,,419.0,DELIVERED
69245.0,,2695.0,354.0,2022-07-02,228.0, Pending
,11184.0,2420.0,347.0,2023-06-04,695.0,delivered
69247.0,11634.0,2258.0,361.0,2022-01-15,691.0, delivered
69248.0,12567.0,6218.0,338.0,2024-01-21,36.0, PENDING 
69249.0,10396.0,,,2023-10-25,416.0,Pending
69250.0,10573.0,5487.0,385.0,2024-09-24,53.0,delivered
69251.0,9017.0,,343.0,2023-12-18,,Delivered
69252.0,,4641.0,,2025-04-06,98.0,PENDING  
69253.0,12581.0,5660.0,365.0,2023-02-28,550.0,Delivered 
69254.0,10917.0,4195.0,,2024-03-05,270.0,pending
69255.0,9911.0,4438.0,343.0,2024-10-13,927.0,DELIVERED
69256.0,,3706.0,362.0,,783.0, PENDING 
69257.0,10080.0,6153.0,392.0,2022-11-04,312.0,CANCELLED
69258.0,10410.0,2221.0,343.0,2021-02-11,37.0,Cancelled
,11320.0,,,2023-06-30,,Cancelled
,12534.0,6303.0,336.0,2023-12-13,710.0, Cancelled
69261.0,12591.0,3068.0,397.0,2024-10-12,,CANCELLED
,9054.0,4359.0,330.0,2023-03-05,237.0, Pending
69263.0,11573.0,6139.0,,2021-09-13,775.0,
69264.0,12094.0,5541.0,332.0,2022-05-10,461.0, PENDING 
,9145.0,2654.0,777.0,2021-11-11,448.0,pending
69266.0,12501.0,3388.0,374.0,2021-08-09,,DELIVERED
69267.0,,5504.0,396.0,2022-06-04,42.0,
69268.0,12857.0,4170.0,306.0,,159.0,PENDING 
69269.0,11469.0,,303.0,,807.0,delivered
69270.0,9022.0,6073.0,,2021-09-23,210.0,PENDING
69271.0,,4393.0,365.0,2023-07-10,837.0,Cancelled 
69272.0,9528.0,3778.0,322.0,2022-05-03,143.0,Delivered
69273.0,10161.0,,358.0,2025-05-03,339.0,Delivered 
69274.0,11325.0,2084.0,375.0,2021-08-25,189.0,PENDING
69275.0,,6035.0,,2022-10-11,425.0,delivered 
,,6080.0,,2021-01-26,981.0,PENDING
,10927.0,6928.0,312.0,2021-03-31,863.0,Pending 
69278.0,11150.0,3642.0,,2023-03-10,534.0,Pending
,9851.0,,343.0,2024-11-06,402.0,delivered
69280.0,12902.0,3128.0,364.0,2023-06-09,112.0,cancelled
69281.0,12302.0,3104.0,350.0,2021-02-07,709.0,PENDING  
69282.0,12171.0,2221.0,364.0,2023-02-05,182.0,cancelled
69283.0,,,,2023-07-22,669.0,Cancelled 
69284.0,,5313.0,,2021-12-24,763.0,Delivered
69285.0,,5780.0,335.0,2023-01-19,446.0,
,11203.0,5524.0,301.0,2022-07-20,543.0,Cancelled 
69287.0,12169.0,6821.0,329.0,2024-03-04,432.0, delivered
69288.0,11633.0,2392.0,369.0,2021-12-11,, PENDING 
69289.0,12681.0,5692.0,,2025-12-26,,Delivered
69290.0,,,338.0,2024-09-23,68.0,pending
69291.0,10639.0,5862.0,306.0,2022-09-18,885.0,Cancelled
69292.0,12003.0,5324.0,,2024-10-30,30.0,Pending 
69293.0,,4412.0,372.0,,432.0, Delivered
69294.0,12486.0,5653.0,385.0,2024-04-14,651.0,PENDING
69295.0,,2606.0,314.0,2021-06-26,459.0,Delivered
69296.0,10614.0,4852.0,,2021-02-03,112.0,Pending 
69297.0,,5853.0,332.0,2021-07-13,226.0,PENDING
69298.0,9806.0,3885.0,322.0,2023-09-30,,PENDING 
69299.0,9413.0,2871.0,399.0,2021-01-06,662.0,
69300.0,12614.0,4024.0,376.0,2024-03-24,702.0,Delivered
69301.0,,,386.0,2022-12-06,375.0,DELIVERED
69302.0,12151.0,5486.0,312.0,2024-01-28,138.0,delivered
69303.0,11065.0,6754.0,326.0,2021-11-09,444.0,CANCELLED
69304.0,12642.0,4924.0,398.0,2025-12-28,129.0,
69305.0,9845.0,5905.0,,,550.0,pending
69306.0,,2789.0,329.0,2021-12-29,993.0, Cancelled
69307.0,11896.0,,,2024-04-11,287.0,
,11078.0,2983.0,382.0,2023-04-06,538.0,Cancelled
69309.0,11209.0,5801.0,385.0,2022-05-16,477.0,Cancelled 
69310.0,10197.0,5814.0,359.0,2025-08-17,852.0,delivered
69311.0,12924.0,5655.0,378.0,2022-02-09,,DELIVERED
69312.0,10614.0,5978.0,356.0,,284.0,Pending 
69313.0,,2782.0,362.0,2025-05-08,291.0,Pending
,12000.0,6574.0,351.0,2022-04-27,965.0, PENDING 
69315.0,12235.0,2029.0,304.0,2022-02-08,522.0,Pending
,9269.0,4388.0,303.0,2021-03-20,226.0, Pending
69317.0,11661.0,5824.0,382.0,2022-04-07,678.0,pending 
69318.0,9633.0,,338.0,2023-06-30,214.0,DELIVERED
69319.0,11523.0,2463.0,351.0,2022-11-13,817.0,pending
69320.0,10751.0,6467.0,349.0,,311.0,DELIVERED
69321.0,9563.0,2951.0,313.0,,150.0,pending
69322.0,10973.0,6863.0,368.0,2024-10-14,454.0,Cancelled 
69323.0,9648.0,3423.0,,2023-11-01,572.0, PENDING 
69324.0,9890.0,3463.0,396.0,2025-06-13,,PENDING  
69325.0,9099.0,4730.0,336.0,2023-01-21,344.0,Pending 
69326.0,10031.0,,358.0,2021-11-26,-16.0, PENDING 
69327.0,12263.0,2107.0,320.0,2023-06-01,495.0,PENDING  
69328.0,12625.0,2672.0,303.0,2021-09-03,,DELIVERED
69329.0,10958.0,,343.0,2021-09-23,634.0, PENDING 
69330.0,,4755.0,312.0,2025-04-20,877.0,Pending 
69331.0,12953.0,,,2023-08-01,412.0,PENDING
69332.0,12647.0,6219.0,307.0,2024-04-11,994.0,delivered
69333.0,11465.0,,317.0,2021-11-29,291.0,DELIVERED
69334.0,10734.0,,345.0,2021-10-03,480.0,Delivered
69335.0,9683.0,3056.0,348.0,2021-10-13,627.0,Delivered
,10587.0,3850.0,399.0,2021-05-30,763.0, Cancelled
69337.0,12020.0,6012.0,314.0,2024-07-26,939.0, Delivered
69338.0,10965.0,3192.0,368.0,2023-01-09,234.0,delivered 
69339.0,10719.0,,303.0,2025-09-13,703.0,PENDING  
69340.0,11500.0,4226.0,337.0,2023-07-07,259.0,PENDING  
69341.0,12326.0,3685.0,378.0,2022-08-14,742.0,Delivered
69342.0,11869.0,,777.0,2021-10-01,974.0, Cancelled
69343.0,10512.0,2669.0,300.0,2021-03-17,290.0,
,,,330.0,,673.0,DELIVERED
69345.0,12218.0,2568.0,305.0,,188.0,pending 
69346.0,10485.0,6329.0,,2023-12-16,304.0,PENDING
69347.0,9819.0,,325.0,2022-01-02,953.0,pending
69348.0,9213.0,,317.0,2023-11-08,697.0,Cancelled
69349.0,10920.0,6428.0,334.0,2025-05-13,729.0,PENDING  
69350.0,,6419.0,352.0,2021-04-24,470.0,Delivered
69351.0,,4197.0,381.0,2023-06-14,807.0,PENDING
69352.0,12775.0,3254.0,373.0,2021-04-02,138.0,cancelled
69353.0,12898.0,4402.0,364.0,2024-05-30,511.0,Cancelled
69354.0,9657.0,4228.0,375.0,2022-07-07,440.0,Delivered
69355.0,,6991.0,384.0,2025-03-28,33.0,PENDING  
69356.0,12245.0,3902.0,398.0,2022-05-05,372.0, Cancelled
69357.0,,4745.0,327.0,2025-06-07,223.0,DELIVERED
69358.0,11998.0,,313.0,2021-11-23,653.0, Delivered
69359.0,9791.0,4523.0,394.0,2022-01-31,695.0,Delivered 
69360.0,11876.0,5959.0,383.0,2021-09-05,723.0,Delivered 
69361.0,10908.0,3922.0,301.0,2025-02-13,315.0,
69362.0,11328.0,2431.0,339.0,2023-07-16,172.0,
69363.0,12498.0,,347.0,2025-06-30,123.0,cancelled
69364.0,12729.0,2900.0,335.0,2024-02-14,817.0,
69365.0,,,354.0,2022-12-04,191.0,Pending 
69366.0,10071.0,4571.0,354.0,2023-07-02,881.0,DELIVERED
,10964.0,5251.0,311.0,2021-04-29,270.0,delivered 
69368.0,9165.0,2307.0,368.0,2021-11-26,596.0, PENDING 
69369.0,11859.0,6174.0,337.0,2024-10-12,478.0,PENDING 
69370.0,10683.0,4901.0,321.0,2025-10-29,110.0,delivered
69371.0,11639.0,2515.0,392.0,2021-10-10,256.0,
69372.0,11028.0,4839.0,338.0,2024-03-24,370.0,Pending
69373.0,11881.0,5576.0,333.0,2022-02-11,313.0,Delivered 
69374.0,9002.0,6616.0,338.0,2021-02-19,905.0, Delivered
69375.0,12855.0,2243.0,364.0,2022-07-03,257.0,
69376.0,9238.0,,350.0,2021-10-29,,Delivered
69377.0,12714.0,4249.0,334.0,2023-09-26,,Delivered
69378.0,9961.0,4770.0,325.0,2023-06-23,836.0,DELIVERED
69379.0,,5284.0,355.0,2021-03-19,46.0,delivered
69380.0,,5365.0,329.0,2024-07-29,368.0,DELIVERED
69381.0,,2865.0,322.0,2022-04-25,688.0, Pending
69382.0,,6870.0,300.0,2022-07-14,,Cancelled
69383.0,12653.0,4033.0,307.0,2023-10-08,38.0,Pending
69384.0,11992.0,4303.0,309.0,2024-08-19,725.0,
69385.0,,6126.0,315.0,2023-11-25,372.0,CANCELLED
69386.0,10240.0,4123.0,371.0,2025-11-20,488.0,
69387.0,12171.0,6691.0,,2023-11-11,155.0,DELIVERED
69388.0,12919.0,6947.0,,2025-01-17,980.0,Cancelled 
69389.0,9395.0,5269.0,357.0,2022-01-04,81.0,
69390.0,11294.0,6750.0,310.0,2025-08-27,,delivered
69391.0,10070.0,6235.0,338.0,2021-03-26,303.0, Delivered
69392.0,,2165.0,327.0,2021-12-31,895.0, Cancelled
69393.0,11522.0,5113.0,372.0,2024-02-19,576.0, delivered
69394.0,11630.0,,378.0,2025-03-14,,PENDING 
69395.0,9205.0,6658.0,393.0,2023-10-01,475.0, Pending
69396.0,9494.0,,385.0,2024-01-31,515.0,Delivered
69397.0,12844.0,3192.0,391.0,2024-11-22,871.0,PENDING 
69398.0,10859.0,2409.0,,2023-11-17,690.0,Pending
69399.0,12989.0,5073.0,387.0,2025-03-15,985.0,PENDING 
69400.0,10216.0,6446.0,303.0,2025-08-18,105.0,delivered
69401.0,10573.0,3898.0,,2021-04-09,994.0,Delivered
69402.0,,3597.0,,2022-02-08,,Pending
69403.0,11918.0,3865.0,313.0,2024-09-18,235.0,Cancelled
69404.0,9053.0,6805.0,307.0,2022-09-17,371.0,
69405.0,10556.0,4298.0,,2024-11-26,,delivered 
69406.0,11784.0,4194.0,313.0,2022-03-16,476.0,DELIVERED
69407.0,10023.0,6357.0,374.0,2025-10-27,601.0, Pending
69408.0,12274.0,3496.0,381.0,2021-10-04,436.0,pending 
69409.0,9856.0,3435.0,777.0,,,pending 
69410.0,9367.0,6376.0,387.0,2024-11-22,531.0,Pending
,10178.0,3241.0,391.0,2021-07-27,828.0,DELIVERED
69412.0,12533.0,6352.0,333.0,2022-02-12,929.0, PENDING 
69413.0,,4214.0,392.0,2022-02-15,696.0,
69414.0,12481.0,3053.0,309.0,2024-12-28,344.0,Cancelled 
69415.0,10543.0,2340.0,395.0,2024-01-28,636.0,pending
69416.0,10189.0,2358.0,345.0,,286.0,DELIVERED
69417.0,,6860.0,391.0,,,delivered
69418.0,,2565.0,320.0,2023-07-09,137.0,Pending 
69419.0,9902.0,3143.0,386.0,2021-12-05,907.0,CANCELLED
69420.0,10640.0,,383.0,2023-07-18,, PENDING 
69421.0,10597.0,4225.0,,2025-07-18,207.0,DELIVERED
69422.0,,3472.0,344.0,2023-12-17,178.0, Pending
69423.0,10872.0,2035.0,338.0,2021-01-13,743.0,Pending 
69424.0,,,311.0,,,delivered 
69425.0,9464.0,6352.0,390.0,2023-06-07,, delivered
69426.0,10467.0,2807.0,343.0,2023-10-25,954.0,
69427.0,12925.0,,,2022-09-27,418.0,Delivered
69428.0,11549.0,2500.0,365.0,2022-06-18,420.0,PENDING 
,9040.0,,308.0,2021-12-15,441.0,pending 
69430.0,10441.0,6352.0,366.0,2022-05-18,24.0, PENDING 
69431.0,10999.0,,372.0,2023-03-18,415.0,Cancelled 
69432.0,9652.0,5159.0,331.0,2023-11-24,690.0, Delivered
69433.0,,6589.0,386.0,2021-11-12,154.0, PENDING 
69434.0,,2397.0,373.0,2024-06-21,524.0,
69435.0,,3333.0,398.0,2025-05-10,363.0,delivered 
69436.0,11882.0,,,2025-07-31,845.0,Delivered 
69437.0,9343.0,5461.0,380.0,2024-11-13,387.0,Pending 
,10036.0,,381.0,,526.0,Delivered
69439.0,9174.0,5982.0,379.0,2025-09-04,171.0,DELIVERED
,12157.0,6753.0,310.0,2024-05-28,64.0,delivered 
69441.0,12235.0,5444.0,312.0,2024-03-10,835.0,Pending 
69442.0,11201.0,,387.0,2023-03-30,592.0,Delivered 
69443.0,11954.0,4928.0,,2024-07-18,443.0,Cancelled
69444.0,9226.0,5822.0,305.0,2022-10-26,295.0,CANCELLED
69445.0,,4756.0,,2021-09-21,700.0,DELIVERED
69446.0,12457.0,,307.0,2023-06-01,8.0,Pending 
69447.0,10979.0,,378.0,2024-10-12,,Delivered
69448.0,12395.0,2666.0,343.0,2022-09-26,165.0,delivered
69449.0,10567.0,,320.0,2024-05-04,27.0, Delivered
69450.0,11151.0,,339.0,2024-04-13,,Cancelled 
69451.0,10846.0,5707.0,375.0,2023-08-27,366.0, delivered
69452.0,9610.0,4463.0,,2023-02-02,,
69453.0,9304.0,6405.0,304.0,2021-11-17,,Delivered 
,10471.0,,305.0,,-5.0,delivered 
69455.0,11187.0,4343.0,,2023-10-16,276.0,CANCELLED
69456.0,9815.0,6436.0,,2022-01-12,992.0,DELIVERED
69457.0,,2326.0,,2022-10-01,428.0,Delivered
69458.0,,3515.0,356.0,,534.0, PENDING 
69459.0,11848.0,,335.0,2023-12-18,,
69460.0,9771.0,5802.0,305.0,,326.0,PENDING  
69461.0,11290.0,2307.0,362.0,2024-08-22,,
69462.0,11266.0,4133.0,355.0,,472.0, delivered
69463.0,10816.0,4849.0,357.0,2023-03-13,263.0,
69464.0,11531.0,,391.0,2023-07-21,979.0, PENDING 
69465.0,,,306.0,2023-04-07,542.0,pending 
69466.0,11175.0,6888.0,,2024-09-21,518.0,Delivered
69467.0,12422.0,3373.0,,2025-12-23,500.0,delivered
69468.0,11114.0,,,2021-05-03,356.0,Pending 
69469.0,10724.0,3584.0,356.0,2023-06-21,359.0,Cancelled 
69470.0,10688.0,5277.0,339.0,2023-05-20,401.0,PENDING 
69471.0,10982.0,6820.0,396.0,2021-08-02,911.0,pending
69472.0,12894.0,,397.0,,807.0,PENDING 
69473.0,10236.0,3333.0,344.0,2022-07-15,743.0,DELIVERED
69474.0,9746.0,3807.0,337.0,2024-10-17,724.0,Pending 
69475.0,11566.0,,306.0,2025-04-04,198.0,cancelled
69476.0,10827.0,5696.0,337.0,2025-07-20,,Cancelled 
69477.0,9103.0,2847.0,,2025-09-17,666.0,Cancelled 
69478.0,10664.0,,,2025-12-24,93.0,DELIVERED
69479.0,11060.0,4421.0,310.0,2025-01-05,,delivered
69480.0,11491.0,,,2023-09-23,225.0,pending 
69481.0,10791.0,,344.0,2022-04-12,454.0,DELIVERED
69482.0,12293.0,4114.0,,2023-11-18,, PENDING 
69483.0,9752.0,6383.0,381.0,2022-05-17,798.0,PENDING  
69484.0,,2980.0,328.0,2021-05-09,37.0,delivered
,11952.0,6035.0,350.0,2023-02-21,283.0,delivered 
69486.0,,5600.0,350.0,2024-10-31,977.0,Delivered
69487.0,12353.0,5963.0,,2025-07-18,294.0,pending
69488.0,,,,2024-07-09,55.0,PENDING 
69489.0,,4908.0,373.0,2021-10-07,, Pending
69490.0,,4838.0,384.0,,890.0,Delivered
69491.0,10941.0,2010.0,362.0,2023-03-27,602.0,Delivered
69492.0,11969.0,6107.0,351.0,2021-12-23,603.0,Delivered 
69493.0,,4105.0,337.0,2024-01-02,713.0,delivered
69494.0,11932.0,,364.0,2023-03-24,697.0,DELIVERED
69495.0,10177.0,4704.0,777.0,2023-08-29,563.0, delivered
69496.0,11532.0,2686.0,345.0,2022-05-23,868.0,delivered
69497.0,9267.0,5747.0,328.0,2021-08-20,455.0,CANCELLED
69498.0,12747.0,3196.0,307.0,2025-09-15,996.0,Pending 
69499.0,10701.0,4025.0,320.0,2024-04-23,842.0,delivered 
69500.0,10707.0,2867.0,321.0,2021-07-22,-19.0,DELIVERED
69501.0,11200.0,6082.0,309.0,2022-09-30,826.0,Delivered 
69502.0,,2579.0,331.0,2022-03-07,680.0,Delivered
69503.0,12222.0,2198.0,,2023-05-14,19.0,PENDING
69504.0,12357.0,2006.0,354.0,2021-03-14,,Delivered
69505.0,9171.0,,388.0,2024-10-26,27.0, Delivered
69506.0,9050.0,,376.0,,691.0,pending 
69507.0,12381.0,3978.0,306.0,2022-10-08,944.0, delivered
69508.0,12969.0,4801.0,322.0,2022-12-19,991.0,delivered
69509.0,9909.0,5473.0,393.0,2021-02-04,36.0, Cancelled
69510.0,10836.0,4654.0,310.0,2024-04-20,,Pending 
69511.0,10748.0,4986.0,,2023-08-12,687.0,delivered 
69512.0,9401.0,5224.0,380.0,2024-11-29,-9.0, Cancelled
69513.0,10007.0,,,,437.0,CANCELLED
69514.0,12993.0,6501.0,356.0,2022-04-25,303.0,Pending
69515.0,9434.0,6751.0,,2025-05-24,670.0,DELIVERED
69516.0,12609.0,4265.0,347.0,2021-12-28,565.0, PENDING 
69517.0,10677.0,,342.0,2021-03-31,,Cancelled
69518.0,12885.0,3170.0,331.0,2023-11-27,71.0,Cancelled 
69519.0,11975.0,2818.0,354.0,2025-10-29,776.0,Cancelled
69520.0,9267.0,2479.0,335.0,2025-09-16,318.0,Pending 
69521.0,10111.0,5787.0,381.0,2025-04-18,350.0,Delivered
69522.0,11086.0,4654.0,,2025-12-18,598.0,Pending
69523.0,9145.0,5595.0,384.0,2025-12-27,738.0,delivered
69524.0,11765.0,6752.0,370.0,2025-10-29,235.0,delivered
69525.0,12079.0,6959.0,373.0,2022-11-22,888.0,Delivered
69526.0,11112.0,2528.0,370.0,2021-12-30,480.0,Pending 
69527.0,10920.0,6530.0,370.0,2023-03-19,932.0,delivered
69528.0,12375.0,,,2021-05-20,77.0,cancelled
69529.0,12965.0,,,2025-01-12,25.0,Pending 
69530.0,,6300.0,,2024-10-25,-1.0,Pending 
69531.0,11804.0,3258.0,395.0,2024-02-20,957.0,Delivered
69532.0,11781.0,5625.0,391.0,2023-04-09,38.0,PENDING
69533.0,9103.0,2994.0,344.0,2023-12-28,219.0,Delivered
69534.0,12114.0,6959.0,348.0,2021-01-09,355.0,
69535.0,,,301.0,2024-03-16,15.0, Pending
69536.0,10329.0,4675.0,332.0,2025-03-03,492.0,cancelled
69537.0,12390.0,5536.0,399.0,2025-06-26,837.0,PENDING  
69538.0,12217.0,6218.0,387.0,2025-10-18,, Cancelled
69539.0,11270.0,,352.0,2023-06-27,791.0,delivered
69540.0,11749.0,6086.0,,,162.0,
69541.0,11991.0,5414.0,376.0,2024-09-30,295.0, Cancelled
69542.0,12458.0,3421.0,359.0,2024-12-15,366.0, Cancelled
69543.0,,5051.0,355.0,2024-01-28,64.0, Cancelled
69544.0,12820.0,2383.0,,2022-04-19,426.0,
69545.0,12147.0,2907.0,359.0,2021-01-31,573.0,Cancelled
69546.0,12316.0,4250.0,364.0,2025-02-20,650.0,pending 
69547.0,12983.0,6963.0,,,,Pending 
69548.0,9536.0,2980.0,384.0,2025-01-02,207.0,Pending 
69549.0,11264.0,2088.0,391.0,2022-04-14,808.0,pending 
69550.0,12520.0,3160.0,396.0,,28.0,Delivered
69551.0,12946.0,,352.0,,791.0, PENDING 
69552.0,10763.0,,,2021-11-12,927.0, delivered
69553.0,11926.0,3966.0,,2023-03-19,778.0,delivered 
69554.0,10120.0,,309.0,2022-02-24,819.0,Pending 
69555.0,10368.0,5622.0,361.0,2021-05-10,836.0, Pending
,11429.0,4551.0,378.0,2021-11-18,924.0,Pending 
69557.0,11828.0,5222.0,306.0,,,PENDING 
,12287.0,5885.0,337.0,2023-09-10,,
69559.0,9379.0,3457.0,366.0,2025-03-15,,DELIVERED
69560.0,12407.0,6202.0,368.0,2022-02-18,630.0,Delivered
69561.0,10694.0,4621.0,,2021-01-31,,pending 
69562.0,10918.0,4143.0,,2022-08-09,44.0, Pending
69563.0,9936.0,4202.0,366.0,2022-10-08,448.0,delivered 
69564.0,10790.0,,322.0,2025-03-26,636.0,Delivered 
69565.0,9260.0,5620.0,,2024-10-23,351.0, PENDING 
69566.0,11355.0,3511.0,380.0,,519.0, delivered
69567.0,,4602.0,318.0,2022-09-09,573.0,pending
69568.0,12640.0,3979.0,316.0,2024-09-18,456.0,Pending 
69569.0,10767.0,6378.0,381.0,2025-01-15,309.0,DELIVERED
69570.0,12360.0,2238.0,368.0,2025-03-27,-12.0,
69571.0,11639.0,2097.0,341.0,2025-03-14,141.0,
69572.0,11300.0,,383.0,2021-10-04,383.0,Delivered
69573.0,9026.0,3417.0,343.0,2023-02-08,,cancelled
69574.0,10263.0,5229.0,390.0,,622.0,Pending 
69575.0,11205.0,5361.0,382.0,2021-11-02,620.0,Cancelled 
69576.0,10911.0,4739.0,339.0,2024-03-10,807.0,
69577.0,,3933.0,332.0,,844.0, delivered
69578.0,10234.0,4800.0,,2024-01-08,285.0,DELIVERED
69579.0,,2439.0,337.0,2024-11-15,627.0,Delivered 
69580.0,9673.0,6538.0,352.0,2024-05-03,,Delivered
69581.0,11914.0,2361.0,312.0,2023-03-14,777.0,PENDING 
69582.0,10243.0,,321.0,2024-11-07,76.0, Pending
69583.0,,4770.0,379.0,2022-04-02,897.0,Cancelled
69584.0,,4108.0,,2021-01-06,828.0,Delivered
69585.0,10667.0,2331.0,332.0,2021-10-14,469.0, PENDING 
69586.0,11936.0,,395.0,2023-03-08,500.0,Pending
69587.0,9293.0,3284.0,,2023-11-08,257.0,
,,3943.0,334.0,2022-03-06,,
69589.0,,3519.0,,2022-09-02,481.0, Delivered
,,3116.0,,,972.0,DELIVERED
69591.0,10352.0,4332.0,,2025-05-16,475.0,pending
69592.0,,3377.0,373.0,2024-09-06,466.0, Pending
69593.0,9910.0,,372.0,2024-06-24,302.0,Delivered 
69594.0,,,383.0,2024-08-09,188.0,Pending 
69595.0,10769.0,4688.0,307.0,2025-12-11,-12.0,
69596.0,9945.0,2691.0,391.0,2021-12-21,282.0,DELIVERED
69597.0,9886.0,4593.0,343.0,2024-04-27,787.0, delivered
69598.0,10733.0,5948.0,,2021-09-30,271.0,Pending
69599.0,,4457.0,325.0,2024-02-13,638.0,
,10131.0,2765.0,386.0,2021-07-10,333.0, Cancelled
