shipment_id,order_id,shipment_date,delivery_date,shipping_cost
232214.0,90569.0,2025-07-14,2021-04-04,1529.91
232215.0,86566.0,2024-09-18,2025-08-26,714.01
232216.0,74285.0,2022-02-02,2024-10-18,2032.77
232217.0,56569.0,2022-07-30,2024-03-17,821.19
232218.0,,2021-11-21,2023-08-03,2374.65
232219.0,84192.0,2022-08-01,2021-10-06,705.3
232220.0,63860.0,2021-04-14,2022-11-05,2621.79
232221.0,60705.0,2023-12-26,2025-01-20,487.63
,78608.0,2023-05-28,2023-02-17,1110.05
232223.0,65456.0,2022-09-01,2022-06-01,
232224.0,89745.0,2021-10-23,2025-10-01,4115.97
232225.0,85874.0,2025-09-30,,
232226.0,,2025-01-02,2023-09-13,4288.52
232227.0,81765.0,2022-01-09,2024-02-07,3198.54
232228.0,92942.0,2023-01-25,2022-01-28,1727.56
232229.0,62405.0,2023-05-05,2024-03-26,970.97
232230.0,52750.0,2021-10-27,2023-10-31,4060.22
,,2022-12-17,,2839.77
232232.0,96528.0,2023-10-24,2021-06-10,84.97
232233.0,81978.0,2022-12-30,2025-02-04,4179.51
232234.0,58847.0,2023-05-21,2022-06-05,1488.19
,87326.0,,,1857.62
232236.0,94981.0,,,1757.28
232237.0,76830.0,2023-02-22,2024-11-19,-171.04
232238.0,51159.0,2021-02-02,2022-12-25,
,,2022-07-20,2024-05-02,1893.27
232240.0,85156.0,2024-10-20,2024-05-15,2545.49
232241.0,57336.0,2021-06-26,,3428.24
232242.0,56480.0,2021-12-09,2023-05-18,4241.35
232243.0,79201.0,2022-11-10,2021-02-23,2865.09
232244.0,61976.0,2021-08-12,2024-12-28,1587.57
232245.0,66156.0,2021-01-30,,144.32
232246.0,84788.0,2025-09-23,2025-12-28,3506.75
232247.0,,2022-10-08,2023-12-13,4363.09
232248.0,,2021-10-30,2023-04-17,1166.62
232249.0,85491.0,2023-01-28,2024-09-10,3368.86
232250.0,65087.0,2024-03-24,2025-08-04,628.73
232251.0,92102.0,2024-05-22,2023-06-29,3033.33
232252.0,73648.0,2025-04-18,2024-12-24,1801.72
232253.0,82979.0,2022-02-20,,1192.54
,64102.0,2025-02-24,,4313.5
232255.0,78860.0,,2024-08-14,2177.08
232256.0,60943.0,2025-02-06,2021-10-30,29.56
232257.0,99130.0,2022-04-19,2021-10-31,3586.32
,60473.0,2022-02-06,2023-02-12,828.63
232259.0,93171.0,2024-04-01,2022-10-12,355.63
232260.0,,2022-07-19,2022-10-23,2987.71
232261.0,58915.0,,2025-09-02,1285.47
232262.0,52541.0,2024-09-17,2021-12-01,
232263.0,,2024-06-21,2022-02-25,2849.45
232264.0,74546.0,2022-08-27,2025-09-29,
232265.0,79339.0,2025-07-27,2021-06-28,3386.92
232266.0,50920.0,2023-05-09,2025-08-28,1190.47
232267.0,,2025-04-13,2022-02-19,3094.61
232268.0,,,2023-08-17,1566.61
232269.0,,2025-04-10,2024-05-11,4966.27
232270.0,69317.0,2024-10-23,2023-06-13,985.71
232271.0,59821.0,2023-04-30,2022-10-31,4699.26
232272.0,74253.0,2022-12-23,2023-09-12,1159.44
232273.0,81270.0,2024-08-09,2022-08-01,659.63
,87094.0,2021-04-04,2025-08-31,2566.24
232275.0,71183.0,,2025-03-27,1122.82
232276.0,92647.0,2022-06-03,2025-09-11,1738.54
232277.0,82180.0,2025-04-18,2024-02-17,781.47
232278.0,52503.0,2022-05-01,,1884.61
,,2023-11-10,2024-03-26,3198.48
232280.0,,2023-08-25,2022-09-03,929.0
232281.0,95379.0,2024-06-04,2025-05-08,2462.14
232282.0,,2022-01-03,,1410.67
232283.0,71439.0,2025-06-22,2022-03-02,4653.61
232284.0,72265.0,2022-03-08,2022-09-15,-58.38
232285.0,87134.0,2023-05-12,2024-10-25,4693.62
232286.0,,2024-08-11,2021-06-11,
,71982.0,2024-02-26,2023-07-27,3403.26
232288.0,76136.0,2023-07-27,2024-03-14,4536.14
232289.0,80639.0,2021-11-30,2021-02-13,1381.4
232290.0,87099.0,2022-05-29,2022-04-12,2231.96
232291.0,83570.0,,2025-05-12,1735.37
232292.0,,2022-09-19,2024-04-09,524.53
,94947.0,2021-12-07,2022-04-05,3642.0
232294.0,,2022-11-03,,4211.12
232295.0,76771.0,2024-11-03,2024-03-09,2591.67
232296.0,81074.0,2023-05-29,2021-10-08,1419.39
232297.0,82630.0,2022-08-11,2024-11-06,1014.11
232298.0,,2021-10-29,2024-11-29,3446.28
232299.0,73409.0,2022-02-04,2021-06-15,
232300.0,68618.0,2022-02-28,2025-10-13,4644.08
232301.0,69218.0,2021-03-29,2023-11-18,4080.34
232302.0,85110.0,2023-07-07,2025-07-26,32.92
232303.0,,2024-03-08,,778.05
232304.0,97077.0,2023-07-08,2024-07-08,1704.89
232305.0,85718.0,2022-06-13,2022-06-16,3662.02
232306.0,89483.0,2024-08-20,2023-05-04,4980.36
232307.0,98477.0,2024-10-21,2025-10-17,4853.13
232308.0,61148.0,2025-06-30,2025-07-07,3624.61
232309.0,71555.0,2025-03-10,2025-12-16,1337.95
,75159.0,2022-12-08,2025-02-22,4281.62
232311.0,53419.0,2025-01-28,2023-06-19,4351.13
232312.0,,,2021-05-02,2866.16
232313.0,53647.0,2022-04-02,2023-11-21,
232314.0,85131.0,2024-09-13,2021-09-12,1713.22
232315.0,60132.0,2025-02-28,2024-09-06,
232316.0,,2023-09-10,2025-03-28,2911.64
232317.0,89346.0,2023-12-08,2024-09-19,3902.98
232318.0,,2022-01-31,,4938.63
232319.0,78956.0,2024-06-10,2024-12-29,-48.61
232320.0,74321.0,2024-03-14,2024-11-23,4614.55
232321.0,86905.0,2023-12-01,2024-10-09,1284.41
232322.0,60904.0,,2023-05-10,1095.65
232323.0,54312.0,2023-12-23,2023-04-19,2174.44
232324.0,81119.0,2021-11-21,,1038.8
232325.0,83113.0,2022-03-10,2022-01-15,770.45
232326.0,69318.0,2024-06-20,2023-11-27,76.24
232327.0,,2023-03-29,,1635.9
232328.0,79775.0,2021-08-26,2021-12-07,
232329.0,91148.0,2021-06-06,2025-08-13,1222.74
232330.0,55735.0,2021-11-18,2021-07-12,236.67
232331.0,68838.0,2023-10-06,2023-01-23,2688.97
232332.0,63819.0,2021-01-15,2022-10-08,
232333.0,66671.0,,2021-03-07,584.31
232334.0,92797.0,2025-03-16,2023-09-22,2627.23
232335.0,68444.0,2022-09-14,2022-12-14,1733.48
232336.0,,2025-05-19,2022-09-09,2037.73
232337.0,99178.0,,2022-04-20,2002.96
232338.0,92720.0,2025-08-11,2022-02-16,4512.64
232339.0,90409.0,2024-08-16,2022-09-20,1026.91
232340.0,99718.0,2024-07-27,,285.27
232341.0,54304.0,2023-10-01,2023-08-09,-19.87
232342.0,93011.0,2022-10-25,,3494.4
232343.0,76003.0,2022-11-15,2023-12-20,4899.76
232344.0,90109.0,2023-11-29,2025-04-07,3764.37
232345.0,96000.0,2025-06-16,2021-05-07,55.93
232346.0,61594.0,2021-12-10,2024-08-19,606.49
232347.0,97723.0,2025-02-07,2023-04-26,
232348.0,65031.0,2022-10-05,2023-10-29,2333.98
232349.0,62201.0,2025-04-08,2025-05-31,1132.86
232350.0,91048.0,2021-03-10,2022-10-21,668.36
232351.0,97276.0,2024-11-03,2024-05-01,-73.52
232352.0,97227.0,2024-03-11,2021-08-16,2769.45
232353.0,,2023-09-01,2025-07-29,3277.37
232354.0,,2022-10-15,,947.49
232355.0,,2025-03-10,2024-05-29,3205.26
,93054.0,2024-05-04,2023-08-11,4631.9
232357.0,92034.0,2022-08-04,2025-08-08,3260.31
232358.0,73922.0,2022-08-03,2022-11-08,
232359.0,71136.0,2022-04-12,2025-06-16,3791.1
232360.0,53554.0,2022-03-01,2023-01-06,-18.05
232361.0,76533.0,2025-08-23,2021-10-25,
232362.0,57333.0,2025-08-22,2021-01-07,4151.85
232363.0,,2022-04-12,2021-09-03,-186.02
232364.0,99822.0,2023-05-26,2025-11-27,1729.59
232365.0,60798.0,2025-06-20,2024-07-16,173.77
232366.0,64699.0,,2024-08-06,2231.8
232367.0,69521.0,2022-02-21,2025-01-13,379.81
232368.0,64769.0,2022-02-14,2024-08-16,2469.6
232369.0,81385.0,2021-10-14,2024-06-22,-166.07
232370.0,68263.0,2021-09-09,2022-01-22,3937.8
232371.0,,2022-05-26,2025-12-23,2690.12
232372.0,81509.0,,2024-11-02,1159.01
232373.0,54269.0,,2023-10-11,523.67
232374.0,87283.0,2023-11-30,2022-05-03,4855.54
232375.0,83408.0,,2024-05-01,36.62
232376.0,99360.0,2025-01-29,2025-02-08,2319.28
232377.0,88904.0,2021-04-02,2022-02-17,4743.29
232378.0,68660.0,2025-04-11,2021-11-11,4111.5
232379.0,,2025-04-20,2022-09-13,736.08
232380.0,62398.0,2023-10-09,2021-12-15,95.24
,,2025-01-29,2022-06-26,3304.67
232382.0,79055.0,2023-10-17,2022-08-01,2211.22
232383.0,70283.0,2024-11-21,2021-09-17,4267.64
232384.0,93952.0,2021-05-29,2022-01-14,3035.46
232385.0,78333.0,2022-08-02,2023-07-29,4492.46
232386.0,75106.0,2024-07-26,2024-11-25,4213.76
232387.0,87793.0,2022-10-02,2023-05-16,-121.18
232388.0,74466.0,2025-01-12,2023-03-17,3646.11
232389.0,79135.0,2022-08-10,,3325.62
,84675.0,2023-12-11,2024-08-22,2084.76
232391.0,78374.0,2025-10-10,2021-05-07,3174.28
232392.0,,2022-07-05,2022-06-15,3392.91
232393.0,95544.0,2025-04-05,2022-07-30,4962.92
,55198.0,2021-11-11,2025-09-27,2690.29
232395.0,,2021-02-15,,1089.42
,86156.0,2022-08-03,2024-03-07,4392.77
232397.0,82692.0,2022-11-05,2021-02-11,61.51
232398.0,73559.0,2023-10-29,2025-08-04,4931.68
232399.0,62472.0,2024-09-18,2025-07-27,3449.51
,86860.0,2021-04-19,2022-05-13,3375.37
232401.0,89234.0,2021-10-11,2021-11-22,2603.66
232402.0,70347.0,2021-07-18,,4585.9
232403.0,73154.0,2022-02-21,2025-03-19,2336.8
,,2022-07-15,2022-07-29,596.68
,65402.0,2025-02-07,2022-05-16,3439.23
232406.0,53890.0,2023-02-20,2022-07-10,311.61
232407.0,,2024-02-29,2024-09-15,1141.83
232408.0,64730.0,2025-12-02,2023-03-24,4121.26
232409.0,,2024-12-14,2025-08-15,2372.71
232410.0,92471.0,2021-11-05,2021-07-24,167.91
232411.0,51798.0,2021-09-17,,
232412.0,57666.0,2021-03-26,2023-02-13,4569.11
232413.0,65278.0,2025-01-05,2023-03-07,270.4
232414.0,69439.0,2023-07-23,2025-01-15,3895.15
232415.0,66265.0,2021-06-12,2025-09-22,2265.57
232416.0,63762.0,2021-02-11,2022-12-26,2376.41
232417.0,55572.0,2025-09-09,2021-11-22,-47.52
232418.0,65499.0,2024-06-21,2025-03-15,1445.65
232419.0,95513.0,,,1423.1
232420.0,,2022-02-27,2025-02-01,
232421.0,,2025-09-25,2024-04-12,1911.2
232422.0,74471.0,2025-06-14,2022-01-03,3214.08
232423.0,93512.0,2023-02-06,2021-09-07,2934.48
232424.0,89237.0,2024-09-22,2025-09-26,716.94
232425.0,60147.0,2024-08-22,,140.51
232426.0,99401.0,2022-04-24,2024-02-18,409.96
,73516.0,2021-09-18,,868.25
232428.0,79357.0,2023-12-17,2024-06-23,3228.88
,91377.0,2023-12-31,2024-08-19,2963.83
232430.0,78273.0,2025-05-07,2021-01-19,1562.88
232431.0,97392.0,2024-05-31,2022-05-18,959.4
232432.0,69604.0,2023-04-17,2021-05-16,
232433.0,85628.0,2021-07-06,2023-11-22,571.79
232434.0,59016.0,2023-08-30,2023-12-29,4059.37
232435.0,54342.0,2022-02-02,2024-10-06,1904.98
232436.0,,2021-09-09,2025-07-23,3682.21
232437.0,71780.0,,2024-06-27,4847.16
232438.0,89091.0,2024-08-24,2024-05-27,
232439.0,97882.0,2023-04-03,2025-01-21,3876.84
232440.0,52981.0,,2022-04-13,661.27
,87188.0,2022-06-16,2021-03-30,4286.3
232442.0,73622.0,2025-11-07,2025-11-09,1005.42
,,2023-12-06,2025-10-30,1682.7
232444.0,85872.0,2023-09-02,2024-08-07,956.04
232445.0,51586.0,2022-05-12,2021-09-21,2230.64
232446.0,54794.0,2025-12-21,2025-01-03,4329.76
232447.0,71312.0,,2022-08-03,-13.74
232448.0,56165.0,2021-04-12,2021-06-13,
232449.0,86204.0,2023-02-17,2025-04-29,4905.15
232450.0,76452.0,,2025-10-24,3329.83
232451.0,81984.0,2023-06-28,,2309.53
232452.0,88254.0,2021-04-27,2025-12-16,976.56
232453.0,77306.0,,2024-01-02,3960.22
232454.0,54125.0,2025-06-03,,1928.23
232455.0,96295.0,2024-02-03,,2010.21
232456.0,91085.0,2023-01-13,2025-02-09,3371.17
,52561.0,,2025-09-14,2258.29
232458.0,78137.0,2022-04-22,2025-04-05,4774.33
232459.0,92265.0,2025-02-24,2024-06-19,4271.36
232460.0,90166.0,2022-07-12,2024-06-27,3120.37
232461.0,77853.0,,2022-02-11,154.51
232462.0,86559.0,,2025-12-28,2637.2
232463.0,54080.0,,2023-09-25,727.79
232464.0,,2022-10-24,2022-07-17,1194.38
232465.0,93462.0,2023-02-11,2021-11-12,1511.41
232466.0,,2022-03-14,2025-12-15,2579.53
232467.0,56736.0,2025-04-07,2022-10-11,769.94
232468.0,,2025-12-12,2025-01-05,50.7
232469.0,61158.0,2024-10-29,2024-09-22,1903.36
232470.0,60982.0,2023-12-23,2025-11-30,
232471.0,93347.0,2021-12-05,2025-01-18,-192.84
232472.0,89261.0,2024-07-05,2021-07-22,
232473.0,89417.0,2022-05-28,,3671.13
232474.0,97563.0,2022-03-10,2023-05-03,2125.7
,84258.0,2023-08-03,2024-09-11,1881.34
232476.0,,2022-09-01,2024-07-04,3836.44
232477.0,51343.0,2025-01-15,2022-03-20,1545.39
232478.0,59548.0,,2024-04-29,3168.14
232479.0,61629.0,2024-11-16,,3990.63
232480.0,,2023-08-18,2025-05-31,2911.75
232481.0,84291.0,2023-03-27,2023-03-13,1039.62
232482.0,79744.0,2025-10-19,2021-07-23,1011.46
232483.0,68267.0,,,727.63
232484.0,64743.0,2021-06-20,2021-05-02,2800.25
232485.0,78896.0,2025-01-24,2025-04-17,4765.22
232486.0,86960.0,,2022-08-16,3598.97
232487.0,80818.0,2021-06-06,2024-11-20,168.88
232488.0,78915.0,2025-06-14,2022-01-29,1269.26
232489.0,53071.0,2021-03-10,,671.69
232490.0,65249.0,2023-05-24,2023-01-06,156.74
232491.0,64001.0,2022-11-03,2023-01-03,415.02
232492.0,64301.0,2024-03-06,2024-10-27,
232493.0,70724.0,2022-06-21,2024-09-11,3847.27
232494.0,,2025-02-23,2025-07-28,2002.81
,,2024-10-29,2022-08-11,328.18
232496.0,67806.0,2021-10-02,2024-07-17,2597.45
232497.0,74760.0,2023-10-21,2023-08-23,
232498.0,,2023-07-21,,3231.88
232499.0,63087.0,2025-04-30,2024-12-14,3499.21
232500.0,51885.0,2024-08-13,2023-10-21,41.23
232501.0,78586.0,2024-12-27,2021-12-03,760.71
232502.0,54793.0,2024-09-21,,1704.34
232503.0,71185.0,,2025-09-28,4618.82
232504.0,63329.0,2025-08-17,2021-01-05,3248.93
232505.0,83202.0,2021-12-01,2021-08-05,1472.25
232506.0,93610.0,2022-11-03,2024-11-25,3043.91
232507.0,99963.0,2025-02-03,2022-01-01,1973.9
232508.0,55466.0,2024-01-19,,3773.59
232509.0,73749.0,2025-04-12,2024-11-04,
232510.0,83320.0,2025-03-18,2021-07-22,1375.02
232511.0,,2021-03-01,2022-08-10,3216.15
232512.0,61847.0,2022-05-25,2024-05-15,2078.69
232513.0,92607.0,2025-05-06,2025-05-02,3422.31
232514.0,66451.0,2023-07-27,2024-08-18,296.8
232515.0,53090.0,2025-01-12,2025-11-13,3946.04
232516.0,66481.0,2025-11-22,2024-01-07,1059.21
232517.0,67248.0,2022-02-06,2025-10-09,4848.19
232518.0,63333.0,2025-12-30,2024-10-29,3540.02
232519.0,,2023-02-17,2023-10-10,2418.64
232520.0,82430.0,2024-07-27,,772.24
232521.0,84623.0,2021-04-02,2022-09-13,2508.15
,85737.0,2023-07-24,2022-08-10,2577.19
232523.0,61275.0,2024-08-21,2023-06-07,2739.9
232524.0,65308.0,2022-10-01,2023-04-15,4334.23
232525.0,71360.0,2023-12-16,2023-07-03,4517.6
232526.0,85810.0,2025-03-19,2022-09-02,
232527.0,60411.0,2025-11-02,2023-08-24,
232528.0,97698.0,,2023-04-28,942.81
232529.0,56824.0,2023-09-12,2024-12-24,3318.33
232530.0,99551.0,2022-06-28,2022-03-19,2957.72
232531.0,92391.0,2025-10-10,2025-11-06,4038.21
232532.0,,2024-10-15,2024-12-20,
232533.0,73675.0,,2022-11-17,836.29
232534.0,99932.0,2022-10-10,,782.8
,77429.0,2023-04-12,2024-10-01,191.08
,,2023-01-01,2022-07-27,2777.28
232537.0,,,2023-03-01,88.85
232538.0,84785.0,2024-10-10,2022-05-08,209.91
232539.0,97767.0,2021-11-02,2021-08-31,1933.75
,,2024-02-14,2025-08-30,2388.69
232541.0,53931.0,2021-06-14,2024-01-28,4872.91
232542.0,84783.0,2021-11-03,2025-05-05,3648.54
232543.0,55344.0,2023-05-03,2023-06-15,301.04
232544.0,,2021-02-04,2021-12-28,2225.11
232545.0,96146.0,2021-12-23,2021-03-12,389.75
232546.0,,2022-06-28,2025-09-18,3923.14
232547.0,80245.0,2021-04-12,2022-10-29,1441.71
232548.0,50907.0,2024-08-30,,-99.85
232549.0,76341.0,2023-11-07,2022-01-14,2977.51
232550.0,80030.0,2022-04-19,2023-07-21,3017.35
232551.0,91491.0,2025-11-16,2023-04-21,
232552.0,79465.0,2024-09-06,2024-06-17,1502.34
232553.0,96600.0,,2022-03-10,1373.71
232554.0,50000.0,,2022-12-10,2961.58
232555.0,63441.0,2023-11-10,2024-12-16,
232556.0,,2022-02-26,2025-10-25,-66.96
232557.0,62786.0,,2021-09-26,3341.75
,84154.0,2025-02-01,2024-09-29,4864.41
232559.0,86547.0,2025-09-10,2023-06-18,2669.1
232560.0,92959.0,2021-04-01,2022-08-27,4149.57
232561.0,86315.0,2025-11-27,2022-09-21,2182.7
232562.0,77677.0,2022-02-22,2021-08-02,
232563.0,92558.0,2022-01-12,2022-12-14,3206.27
232564.0,51791.0,2021-05-09,2022-01-29,4577.02
232565.0,,2025-11-15,2023-10-28,519.02
232566.0,58986.0,2023-12-17,2023-06-04,3561.54
232567.0,70269.0,2024-12-19,2021-07-18,2565.05
232568.0,66318.0,2022-11-01,2025-04-09,1744.05
232569.0,,2024-12-27,2022-10-16,679.2
232570.0,65914.0,2025-02-08,2025-08-22,3826.8
,83161.0,2021-02-15,2021-09-06,4219.53
232572.0,82270.0,2022-10-14,2021-12-21,3140.35
232573.0,91501.0,2025-01-03,2022-11-01,840.32
232574.0,98486.0,2024-01-29,2025-09-27,1463.72
232575.0,69530.0,2023-02-07,2025-03-21,-3.67
232576.0,57105.0,2025-05-27,2025-07-14,828.95
232577.0,51512.0,,2024-10-25,1306.6
,,2024-08-21,,
232579.0,77865.0,2025-04-17,2023-12-29,2168.08
232580.0,91758.0,2023-12-03,2022-08-09,
232581.0,92804.0,2025-01-30,,3868.49
232582.0,69929.0,2022-07-01,,
232583.0,,2024-01-28,2024-08-02,
232584.0,78939.0,2023-10-12,2025-06-11,2628.68
232585.0,65176.0,,2022-08-15,79.06
,,2025-10-10,2024-05-13,2873.14
232587.0,90563.0,2023-12-09,2022-01-27,2068.98
232588.0,96488.0,2024-11-16,2022-03-24,4778.31
232589.0,81136.0,,2022-03-19,1353.46
232590.0,71820.0,2021-11-17,2023-07-15,4907.62
232591.0,63793.0,2024-03-15,2025-08-16,3459.14
232592.0,90342.0,2022-10-18,2022-07-18,718.64
232593.0,,2025-05-20,,4983.6
232594.0,88129.0,2025-09-23,,
232595.0,90524.0,2022-11-09,2021-04-21,689.77
232596.0,66921.0,2023-09-12,2023-12-03,3526.12
,55652.0,2023-05-07,2022-08-12,3330.08
232598.0,78366.0,,2022-12-18,807.3
232599.0,94048.0,2023-03-18,,588.7
232600.0,88900.0,2025-01-08,2021-06-30,3016.91
232601.0,78361.0,2022-10-10,,1203.34
232602.0,62644.0,2023-08-12,2024-08-13,2733.69
232603.0,57460.0,2023-05-03,2021-03-16,4027.35
232604.0,78435.0,2021-05-29,,3691.35
232605.0,57302.0,2021-01-09,2025-04-06,3863.27
232606.0,65251.0,,2022-03-02,
232607.0,,,2021-04-06,2017.95
,86544.0,2021-11-21,2021-01-19,84.98
232609.0,,2023-06-16,2024-01-06,1776.9
232610.0,62610.0,2022-03-20,2022-11-02,1167.0
,72364.0,2022-03-30,2022-09-29,698.08
232612.0,64453.0,2025-01-19,2025-07-28,2807.6
232613.0,,2021-06-26,2025-03-21,3760.35
232614.0,81916.0,2025-12-19,2022-10-19,3193.07
232615.0,79248.0,2022-11-30,2025-12-17,1983.45
232616.0,50601.0,2023-01-22,2022-12-12,3204.65
232617.0,64451.0,2022-05-12,2024-03-20,
,93481.0,2024-02-24,2025-02-08,4997.86
232619.0,,2025-07-18,2023-08-06,3869.75
232620.0,59585.0,2021-05-26,2023-04-06,1369.75
232621.0,,2021-12-06,2022-08-28,969.15
,,2025-02-12,2021-10-04,3422.5
232623.0,,2021-09-03,2021-08-04,2572.88
232624.0,83536.0,,2022-11-02,-87.17
232625.0,92063.0,2023-02-10,2021-07-31,4688.73
232626.0,96678.0,2024-06-13,2022-11-13,2749.06
232627.0,83084.0,2022-12-22,2025-11-10,2154.76
232628.0,51495.0,2025-01-24,2024-06-17,1262.92
,96197.0,2025-06-05,2025-06-28,1124.38
232630.0,76857.0,2024-05-31,,2692.48
232631.0,,2024-09-05,2022-06-09,
232632.0,,2024-05-11,2024-05-20,3766.8
232633.0,61621.0,2025-06-11,2021-04-07,4005.34
,84060.0,2025-06-20,2021-12-01,1182.76
232635.0,97948.0,2024-07-09,2021-04-20,1005.62
232636.0,87454.0,2024-08-14,2025-03-09,2664.38
232637.0,58632.0,2021-01-09,2025-03-12,3408.98
232638.0,72055.0,2025-07-16,2022-05-11,1625.45
232639.0,85329.0,2022-08-02,2022-06-30,63.54
232640.0,,2024-02-11,2025-01-18,1187.24
232641.0,56690.0,,2022-05-07,1392.54
232642.0,94897.0,2025-12-21,2021-04-20,-147.62
232643.0,75556.0,2024-11-12,2021-01-18,4885.04
232644.0,52763.0,2023-07-10,2021-03-06,1374.08
232645.0,88850.0,2024-10-24,2025-11-17,3277.54
232646.0,94761.0,2021-08-28,2022-10-21,1528.55
232647.0,95582.0,,2024-05-07,
232648.0,74505.0,2022-11-20,2022-11-26,3513.5
232649.0,53125.0,2023-03-08,2025-07-03,837.45
,51556.0,2024-12-31,,4036.51
232651.0,71499.0,2022-11-19,2022-09-15,-59.94
232652.0,,2023-03-23,2024-03-26,3311.86
232653.0,62020.0,2024-10-18,2025-04-09,-30.03
232654.0,62215.0,2023-03-25,,149.55
232655.0,91103.0,2023-04-20,2023-11-17,3570.48
232656.0,78956.0,2023-03-05,2023-07-05,
,62994.0,2021-07-26,2024-04-01,4199.54
232658.0,96805.0,2023-05-08,2023-12-06,4121.54
232659.0,96986.0,2022-11-15,2022-04-29,2269.33
232660.0,88964.0,,2023-07-16,1456.25
232661.0,,2021-12-21,2025-02-15,1690.27
232662.0,88812.0,,2025-03-29,1060.53
232663.0,,2021-12-09,2021-05-28,2601.92
232664.0,95898.0,,2025-05-12,3102.44
232665.0,86102.0,2025-01-19,2022-04-30,643.06
232666.0,56029.0,2021-11-26,2024-03-21,957.92
232667.0,97219.0,2023-03-30,2024-05-03,1164.89
,88025.0,2024-12-03,2022-07-28,-148.82
232669.0,,2021-12-24,2024-04-29,2900.67
232670.0,79634.0,2024-01-17,2021-01-13,2008.64
232671.0,,2021-08-14,2022-12-18,4442.69
232672.0,,2024-11-14,2023-12-29,181.36
232673.0,,2021-01-09,2023-10-15,3281.03
232674.0,91579.0,2023-10-18,2021-07-22,4582.41
232675.0,65074.0,2025-06-20,2025-07-12,1419.24
232676.0,,,2024-03-13,
232677.0,74149.0,2022-04-23,2021-04-25,
232678.0,96473.0,2021-08-28,2022-01-06,139.41
232679.0,67164.0,2024-10-01,2022-08-10,4072.74
232680.0,54616.0,2025-12-30,2022-06-21,82.64
232681.0,85235.0,,2022-11-05,4401.0
232682.0,,2025-06-19,2025-02-10,3481.71
232683.0,85694.0,2022-01-14,2022-11-11,4533.31
232684.0,62066.0,2021-09-13,2021-07-01,3321.39
232685.0,70632.0,2022-08-02,2022-10-02,2435.12
232686.0,51286.0,2023-01-02,2021-05-26,2683.07
232687.0,81041.0,2022-09-10,,2202.79
232688.0,93230.0,2021-04-21,2023-10-11,201.46
232689.0,69245.0,2021-10-26,2024-11-17,587.13
232690.0,72982.0,2024-04-03,2024-01-20,3148.88
232691.0,59259.0,2023-06-05,2024-10-09,2265.88
232692.0,71062.0,2024-10-24,2024-07-11,1871.89
232693.0,,2025-02-24,2023-10-30,1637.82
232694.0,86820.0,2025-09-24,2022-05-28,558.02
232695.0,66789.0,2025-10-18,2025-07-22,710.65
232696.0,67540.0,2022-02-05,2025-09-30,1001.12
232697.0,95382.0,2025-03-06,2021-06-19,
232698.0,51968.0,2024-03-18,2023-12-17,4525.13
232699.0,,2021-01-11,2025-07-11,3030.17
,72003.0,2023-10-09,2023-03-19,2216.32
232701.0,65221.0,2022-12-26,2025-03-31,1183.31
232702.0,58170.0,2024-11-18,2021-12-15,4688.42
232703.0,73565.0,2021-03-03,2025-10-31,1502.84
232704.0,,2021-05-20,,385.03
232705.0,81537.0,,2024-04-22,3691.73
232706.0,,2025-06-22,2023-09-07,3672.87
232707.0,88139.0,2022-09-25,2021-09-11,
,53469.0,2022-03-22,2025-08-11,3136.39
232709.0,84324.0,2022-08-23,2022-08-01,2770.07
232710.0,61314.0,2022-06-15,2024-05-12,2911.07
232711.0,85094.0,2023-07-07,2023-12-31,2527.58
232712.0,52759.0,2021-05-31,2024-04-26,3381.79
232713.0,,2022-10-08,2023-10-05,
232714.0,,2024-06-29,2023-07-30,16.44
232715.0,61374.0,,,856.32
232716.0,57059.0,,2025-12-15,
232717.0,83113.0,2022-04-08,2025-10-08,4418.66
232718.0,92707.0,2022-11-11,2023-11-24,1185.46
232719.0,78370.0,,2025-03-09,3703.57
,98056.0,2022-02-02,2024-12-16,123.51
232721.0,74713.0,2021-01-15,,854.61
,98435.0,2025-08-04,2022-04-24,390.75
232723.0,92529.0,2021-08-09,2025-05-03,23.37
232724.0,61637.0,,2023-02-18,
232725.0,54124.0,2025-07-24,2025-03-07,2567.7
232726.0,53375.0,,2023-01-09,
232727.0,64928.0,2025-08-22,2024-11-04,1736.14
232728.0,96857.0,,2024-08-23,66.45
232729.0,92926.0,,2025-12-02,3442.91
232730.0,,2024-04-04,2023-01-17,3056.97
232731.0,53577.0,2024-01-17,2025-05-06,
,,2025-07-30,2025-05-08,3551.26
232733.0,89263.0,,2025-10-22,1069.59
232734.0,,,2024-02-28,1416.33
232735.0,80060.0,2023-10-30,2021-09-10,3311.15
232736.0,72910.0,2022-04-23,2022-10-23,2892.68
232737.0,77819.0,2024-01-25,2024-09-09,-160.47
232738.0,98959.0,,2021-01-31,215.58
232739.0,68532.0,2025-09-02,2022-08-19,4280.77
232740.0,60437.0,2025-09-28,2021-01-31,
,80722.0,2022-02-21,2025-10-07,4017.22
232742.0,61225.0,2023-02-05,2023-08-08,1622.2
,99146.0,2021-02-01,2023-02-24,3237.66
,77702.0,2025-07-22,2022-08-20,3700.79
,,2021-09-14,2021-10-07,4536.84
232746.0,97191.0,,2022-12-26,4431.91
232747.0,70893.0,2024-07-04,2023-01-23,3811.56
232748.0,81076.0,2024-05-07,,405.42
232749.0,,2023-03-13,2023-11-19,1561.26
